指标,地区,时间,数值
    地区生产总值（当年价）（亿元）,全国总计,2004,159878.33792
    地区生产总值（当年价）（亿元）,全国总计,2005,184937.36896
    地区生产总值（当年价）（亿元）,    北京,2004,6060.28000
    地区生产总值（当年价）（亿元）,    北京,2005,6969.52000
    地区生产总值（当年价）（亿元）,    天津,2004,3110.97000
    地区生产总值（当年价）（亿元）,    天津,2005,3905.64000
    地区生产总值（当年价）（亿元）,    河北,2004,8477.63000
    地区生产总值（当年价）（亿元）,    河北,2005,10012.11000
    地区生产总值（当年价）（亿元）,    山西,2004,3571.37000
    地区生产总值（当年价）（亿元）,    山西,2005,4230.53000
    地区生产总值（当年价）（亿元）,    内蒙古,2004,3041.07000
    地区生产总值（当年价）（亿元）,    内蒙古,2005,3905.03000
    地区生产总值（当年价）（亿元）,    辽宁,2004,6672.00000
    地区生产总值（当年价）（亿元）,    辽宁,2005,8047.26000
    地区生产总值（当年价）（亿元）,    吉林,2004,3122.01000
    地区生产总值（当年价）（亿元）,    吉林,2005,3620.27000
    地区生产总值（当年价）（亿元）,    黑龙江,2004,4750.60000
    地区生产总值（当年价）（亿元）,    黑龙江,2005,5513.70000
    地区生产总值（当年价）（亿元）,    上海,2004,8072.83000
    地区生产总值（当年价）（亿元）,    上海,2005,9247.66000
    地区生产总值（当年价）（亿元）,    江苏,2004,15003.60000
    地区生产总值（当年价）（亿元）,    江苏,2005,18598.69000
    地区生产总值（当年价）（亿元）,    浙江,2004,11648.70000
    地区生产总值（当年价）（亿元）,    浙江,2005,13417.68000
    地区生产总值（当年价）（亿元）,    安徽,2004,4759.32000
    地区生产总值（当年价）（亿元）,    安徽,2005,5350.17000
    地区生产总值（当年价）（亿元）,    福建,2004,5763.35000
    地区生产总值（当年价）（亿元）,    福建,2005,6554.69000
    地区生产总值（当年价）（亿元）,    江西,2004,3456.70000
    地区生产总值（当年价）（亿元）,    江西,2005,4056.76000
    地区生产总值（当年价）（亿元）,    山东,2004,15021.84000
    地区生产总值（当年价）（亿元）,    山东,2005,18366.87000
    地区生产总值（当年价）（亿元）,    河南,2004,8553.79000
    地区生产总值（当年价）（亿元）,    河南,2005,10587.42000
    地区生产总值（当年价）（亿元）,    湖北,2004,5633.24000
    地区生产总值（当年价）（亿元）,    湖北,2005,6590.19000
    地区生产总值（当年价）（亿元）,    湖南,2004,5641.94000
    地区生产总值（当年价）（亿元）,    湖南,2005,6596.10000
    地区生产总值（当年价）（亿元）,    广东,2004,18864.62000
    地区生产总值（当年价）（亿元）,    广东,2005,22557.37000
    地区生产总值（当年价）（亿元）,    广西,2004,3433.50000
    地区生产总值（当年价）（亿元）,    广西,2005,3984.10000
    地区生产总值（当年价）（亿元）,    海南,2004,798.90000
    地区生产总值（当年价）（亿元）,    海南,2005,897.99000
    地区生产总值（当年价）（亿元）,    重庆,2004,2692.81000
    地区生产总值（当年价）（亿元）,    重庆,2005,3467.72000
    地区生产总值（当年价）（亿元）,    四川,2004,6379.63000
    地区生产总值（当年价）（亿元）,    四川,2005,7385.10000
    地区生产总值（当年价）（亿元）,    贵州,2004,1677.80000
    地区生产总值（当年价）（亿元）,    贵州,2005,2005.42000
    地区生产总值（当年价）（亿元）,    云南,2004,3081.91000
    地区生产总值（当年价）（亿元）,    云南,2005,3461.73000
    地区生产总值（当年价）（亿元）,    西藏,2004,220.34000
    地区生产总值（当年价）（亿元）,    西藏,2005,248.80000
    地区生产总值（当年价）（亿元）,    陕西,2004,3175.58000
    地区生产总值（当年价）（亿元）,    陕西,2005,3933.72000
    地区生产总值（当年价）（亿元）,    甘肃,2004,1688.49000
    地区生产总值（当年价）（亿元）,    甘肃,2005,1933.98000
    地区生产总值（当年价）（亿元）,    青海,2004,466.10000
    地区生产总值（当年价）（亿元）,    青海,2005,543.32000
    地区生产总值（当年价）（亿元）,    宁夏,2004,537.16000
    地区生产总值（当年价）（亿元）,    宁夏,2005,612.61000
    地区生产总值（当年价）（亿元）,    新疆,2004,2209.09000
    地区生产总值（当年价）（亿元）,    新疆,2005,2604.19000
        第一产业增加值（亿元）,全国总计,2004,21412.73404
        第一产业增加值（亿元）,全国总计,2005,22420.00000
        第一产业增加值（亿元）,    北京,2004,102.90000
        第一产业增加值（亿元）,    北京,2005,97.99000
        第一产业增加值（亿元）,    天津,2004,102.29000
        第一产业增加值（亿元）,    天津,2005,112.38000
        第一产业增加值（亿元）,    河北,2004,1370.40000
        第一产业增加值（亿元）,    河北,2005,1503.07000
        第一产业增加值（亿元）,    山西,2004,253.37000
        第一产业增加值（亿元）,    山西,2005,262.42000
        第一产业增加值（亿元）,    内蒙古,2004,506.07000
        第一产业增加值（亿元）,    内蒙古,2005,589.56000
        第一产业增加值（亿元）,    辽宁,2004,769.89620
        第一产业增加值（亿元）,    辽宁,2005,882.41000
        第一产业增加值（亿元）,    吉林,2004,560.96000
        第一产业增加值（亿元）,    吉林,2005,625.61000
        第一产业增加值（亿元）,    黑龙江,2004,587.75626
        第一产业增加值（亿元）,    黑龙江,2005,684.60000
        第一产业增加值（亿元）,    上海,2004,96.71000
        第一产业增加值（亿元）,    上海,2005,80.34000
        第一产业增加值（亿元）,    江苏,2004,1315.38000
        第一产业增加值（亿元）,    江苏,2005,1461.49000
        第一产业增加值（亿元）,    浙江,2004,816.00000
        第一产业增加值（亿元）,    浙江,2005,892.83000
        第一产业增加值（亿元）,    安徽,2004,932.42000
        第一产业增加值（亿元）,    安徽,2005,966.49000
        第一产业增加值（亿元）,    福建,2004,777.87000
        第一产业增加值（亿元）,    福建,2005,841.20000
        第一产业增加值（亿元）,    江西,2004,711.70000
        第一产业增加值（亿元）,    江西,2005,727.37000
        第一产业增加值（亿元）,    山东,2004,1778.30000
        第一产业增加值（亿元）,    山东,2005,1963.51000
        第一产业增加值（亿元）,    河南,2004,1647.48000
        第一产业增加值（亿元）,    河南,2005,1892.01000
        第一产业增加值（亿元）,    湖北,2004,1020.09000
        第一产业增加值（亿元）,    湖北,2005,1082.13000
        第一产业增加值（亿元）,    湖南,2004,1155.85000
        第一产业增加值（亿元）,    湖南,2005,1274.15000
        第一产业增加值（亿元）,    广东,2004,1245.42000
        第一产业增加值（亿元）,    广东,2005,1428.27000
        第一产业增加值（亿元）,    广西,2004,811.38000
        第一产业增加值（亿元）,    广西,2005,912.50000
        第一产业增加值（亿元）,    海南,2004,283.84000
        第一产业增加值（亿元）,    海南,2005,300.75000
        第一产业增加值（亿元）,    重庆,2004,431.32000
        第一产业增加值（亿元）,    重庆,2005,463.40000
        第一产业增加值（亿元）,    四川,2004,1394.25829
        第一产业增加值（亿元）,    四川,2005,1481.14000
        第一产业增加值（亿元）,    贵州,2004,334.11000
        第一产业增加值（亿元）,    贵州,2005,368.94000
        第一产业增加值（亿元）,    云南,2004,604.33000
        第一产业增加值（亿元）,    云南,2005,669.81000
        第一产业增加值（亿元）,    西藏,2004,43.33000
        第一产业增加值（亿元）,    西藏,2005,48.04000
        第一产业增加值（亿元）,    陕西,2004,394.98000
        第一产业增加值（亿元）,    陕西,2005,435.77000
        第一产业增加值（亿元）,    甘肃,2004,281.40000
        第一产业增加值（亿元）,    甘肃,2005,308.06000
        第一产业增加值（亿元）,    青海,2004,57.81000
        第一产业增加值（亿元）,    青海,2005,65.34000
        第一产业增加值（亿元）,    宁夏,2004,65.13000
        第一产业增加值（亿元）,    宁夏,2005,72.08000
        第一产业增加值（亿元）,    新疆,2004,444.70000
        第一产业增加值（亿元）,    新疆,2005,509.99000
        第二产业增加值（亿元）,全国总计,2004,73904.31187
        第二产业增加值（亿元）,全国总计,2005,87598.09379
        第二产业增加值（亿元）,    北京,2004,1610.37000
        第二产业增加值（亿元）,    北京,2005,2026.51000
        第二产业增加值（亿元）,    天津,2004,1560.16000
        第二产业增加值（亿元）,    天津,2005,2051.17000
        第二产业增加值（亿元）,    河北,2004,4635.23000
        第二产业增加值（亿元）,    河北,2005,5232.50000
        第二产业增加值（亿元）,    山西,2004,1810.08000
        第二产业增加值（亿元）,    山西,2005,2353.16000
        第二产业增加值（亿元）,    内蒙古,2004,1332.47281
        第二产业增加值（亿元）,    内蒙古,2005,1773.21000
        第二产业增加值（亿元）,    辽宁,2004,3278.88482
        第二产业增加值（亿元）,    辽宁,2005,3953.28000
        第二产业增加值（亿元）,    吉林,2004,1379.31000
        第二产业增加值（亿元）,    吉林,2005,1580.83000
        第二产业增加值（亿元）,    黑龙江,2004,3155.33246
        第二产业增加值（亿元）,    黑龙江,2005,2971.68000
        第二产业增加值（亿元）,    上海,2004,3788.22000
        第二产业增加值（亿元）,    上海,2005,4452.92000
        第二产业增加值（亿元）,    江苏,2004,8716.10686
        第二产业增加值（亿元）,    江苏,2005,10355.03000
        第二产业增加值（亿元）,    浙江,2004,6045.00000
        第二产业增加值（亿元）,    浙江,2005,7166.15000
        第二产业增加值（亿元）,    安徽,2004,2169.82000
        第二产业增加值（亿元）,    安徽,2005,2221.17000
        第二产业增加值（亿元）,    福建,2004,2950.33000
        第二产业增加值（亿元）,    福建,2005,3200.26000
        第二产业增加值（亿元）,    江西,2004,1595.74000
        第二产业增加值（亿元）,    江西,2005,1917.47000
        第二产业增加值（亿元）,    山东,2004,8724.52000
        第二产业增加值（亿元）,    山东,2005,10628.62000
        第二产业增加值（亿元）,    河南,2004,4515.35000
        第二产业增加值（亿元）,    河南,2005,5514.14000
        第二产业增加值（亿元）,    湖北,2004,2994.67000
        第二产业增加值（亿元）,    湖北,2005,2810.01000
        第二产业增加值（亿元）,    湖南,2004,2214.41000
        第二产业增加值（亿元）,    湖南,2005,2596.71000
        第二产业增加值（亿元）,    广东,2004,8890.29000
        第二产业增加值（亿元）,    广东,2005,11339.93000
        第二产业增加值（亿元）,    广西,2004,1288.26000
        第二产业增加值（亿元）,    广西,2005,1510.68000
        第二产业增加值（亿元）,    海南,2004,180.41000
        第二产业增加值（亿元）,    海南,2005,220.07000
        第二产业增加值（亿元）,    重庆,2004,1181.24000
        第二产业增加值（亿元）,    重庆,2005,1259.12000
        第二产业增加值（亿元）,    四川,2004,2689.99548
        第二产业增加值（亿元）,    四川,2005,3067.23000
        第二产业增加值（亿元）,    贵州,2004,714.66000
        第二产业增加值（亿元）,    贵州,2005,826.63000
        第二产业增加值（亿元）,    云南,2004,1314.19000
        第二产业增加值（亿元）,    云南,2005,1432.76000
        第二产业增加值（亿元）,    西藏,2004,57.61000
        第二产业增加值（亿元）,    西藏,2005,63.52000
        第二产业增加值（亿元）,    陕西,2004,1416.82000
        第二产业增加值（亿元）,    陕西,2005,1849.28000
        第二产业增加值（亿元）,    甘肃,2004,758.18000
        第二产业增加值（亿元）,    甘肃,2005,838.56000
        第二产业增加值（亿元）,    青海,2004,227.06000
        第二产业增加值（亿元）,    青海,2005,264.61000
        第二产业增加值（亿元）,    宁夏,2004,239.42000
        第二产业增加值（亿元）,    宁夏,2005,281.23000
        第二产业增加值（亿元）,    新疆,2004,1010.07000
        第二产业增加值（亿元）,    新疆,2005,1164.79000
            工业增加值（亿元）,全国总计,2004,65210.02913
            工业增加值（亿元）,全国总计,2005,77230.77911
            工业增加值（亿元）,    北京,2004,1290.16000
            工业增加值（亿元）,    北京,2005,1707.04000
            工业增加值（亿元）,    天津,2004,1436.73000
            工业增加值（亿元）,    天津,2005,1885.04000
            工业增加值（亿元）,    河北,2004,4086.43000
            工业增加值（亿元）,    河北,2005,4665.21000
            工业增加值（亿元）,    山西,2004,1568.47000
            工业增加值（亿元）,    山西,2005,2117.68000
            工业增加值（亿元）,    内蒙古,2004,1015.66000
            工业增加值（亿元）,    内蒙古,2005,1477.88000
            工业增加值（亿元）,    辽宁,2004,2832.98887
            工业增加值（亿元）,    辽宁,2005,3489.58000
            工业增加值（亿元）,    吉林,2004,1142.08000
            工业增加值（亿元）,    吉林,2005,1363.94000
            工业增加值（亿元）,    黑龙江,2004,2814.41660
            工业增加值（亿元）,    黑龙江,2005,2696.30000
            工业增加值（亿元）,    上海,2004,3492.89000
            工业增加值（亿元）,    上海,2005,4129.52000
            工业增加值（亿元）,    江苏,2004,7714.40000
            工业增加值（亿元）,    江苏,2005,9334.69000
            工业增加值（亿元）,    浙江,2004,5381.40000
            工业增加值（亿元）,    浙江,2005,6349.34000
            工业增加值（亿元）,    安徽,2004,1735.99000
            工业增加值（亿元）,    安徽,2005,1818.45000
            工业增加值（亿元）,    福建,2004,2532.68000
            工业增加值（亿元）,    福建,2005,2842.43000
            工业增加值（亿元）,    江西,2004,1110.74000
            工业增加值（亿元）,    江西,2005,1455.50000
            工业增加值（亿元）,    山东,2004,7799.31000
            工业增加值（亿元）,    山东,2005,9568.58000
            工业增加值（亿元）,    河南,2004,3862.18000
            工业增加值（亿元）,    河南,2005,4896.01000
            工业增加值（亿元）,    湖北,2004,2593.88000
            工业增加值（亿元）,    湖北,2005,2436.55000
            工业增加值（亿元）,    湖南,2004,1781.14000
            工业增加值（亿元）,    湖南,2005,2189.91000
            工业增加值（亿元）,    广东,2004,8011.15000
            工业增加值（亿元）,    广东,2005,10482.03000
            工业增加值（亿元）,    广西,2004,1044.83000
            工业增加值（亿元）,    广西,2005,1264.84000
            工业增加值（亿元）,    海南,2004,119.68000
            工业增加值（亿元）,    海南,2005,156.16000
            工业增加值（亿元）,    重庆,2004,927.51000
            工业增加值（亿元）,    重庆,2005,1023.35000
            工业增加值（亿元）,    四川,2004,2165.22432
            工业增加值（亿元）,    四川,2005,2527.08000
            工业增加值（亿元）,    贵州,2004,574.62000
            工业增加值（亿元）,    贵州,2005,714.24000
            工业增加值（亿元）,    云南,2004,1053.36000
            工业增加值（亿元）,    云南,2005,1180.83000
            工业增加值（亿元）,    西藏,2004,15.43000
            工业增加值（亿元）,    西藏,2005,17.48000
            工业增加值（亿元）,    陕西,2004,1064.81000
            工业增加值（亿元）,    陕西,2005,1553.60000
            工业增加值（亿元）,    甘肃,2004,576.22000
            工业增加值（亿元）,    甘肃,2005,685.80000
            工业增加值（亿元）,    青海,2004,158.64000
            工业增加值（亿元）,    青海,2005,203.94000
            工业增加值（亿元）,    宁夏,2004,186.30000
            工业增加值（亿元）,    宁夏,2005,229.07000
            工业增加值（亿元）,    新疆,2004,745.00000
            工业增加值（亿元）,    新疆,2005,961.61000
            建筑业增加值（亿元）,全国总计,2004,8694.28275
            建筑业增加值（亿元）,全国总计,2005,10367.31468
            建筑业增加值（亿元）,    北京,2004,320.21000
            建筑业增加值（亿元）,    北京,2005,319.47000
            建筑业增加值（亿元）,    天津,2004,123.43000
            建筑业增加值（亿元）,    天津,2005,166.13000
            建筑业增加值（亿元）,    河北,2004,548.80000
            建筑业增加值（亿元）,    河北,2005,567.29000
            建筑业增加值（亿元）,    山西,2004,241.61000
            建筑业增加值（亿元）,    山西,2005,235.48000
            建筑业增加值（亿元）,    内蒙古,2004,316.81281
            建筑业增加值（亿元）,    内蒙古,2005,295.33000
            建筑业增加值（亿元）,    辽宁,2004,445.89595
            建筑业增加值（亿元）,    辽宁,2005,463.70000
            建筑业增加值（亿元）,    吉林,2004,237.23000
            建筑业增加值（亿元）,    吉林,2005,216.89000
            建筑业增加值（亿元）,    黑龙江,2004,340.91586
            建筑业增加值（亿元）,    黑龙江,2005,275.38000
            建筑业增加值（亿元）,    上海,2004,295.33000
            建筑业增加值（亿元）,    上海,2005,323.40000
            建筑业增加值（亿元）,    江苏,2004,1001.70686
            建筑业增加值（亿元）,    江苏,2005,1020.34000
            建筑业增加值（亿元）,    浙江,2004,663.60000
            建筑业增加值（亿元）,    浙江,2005,816.81000
            建筑业增加值（亿元）,    安徽,2004,433.83000
            建筑业增加值（亿元）,    安徽,2005,402.72000
            建筑业增加值（亿元）,    福建,2004,417.65000
            建筑业增加值（亿元）,    福建,2005,357.83000
            建筑业增加值（亿元）,    江西,2004,485.00000
            建筑业增加值（亿元）,    江西,2005,461.97000
            建筑业增加值（亿元）,    山东,2004,925.21000
            建筑业增加值（亿元）,    山东,2005,1060.04000
            建筑业增加值（亿元）,    河南,2004,653.17000
            建筑业增加值（亿元）,    河南,2005,618.13000
            建筑业增加值（亿元）,    湖北,2004,400.79000
            建筑业增加值（亿元）,    湖北,2005,373.46000
            建筑业增加值（亿元）,    湖南,2004,433.27000
            建筑业增加值（亿元）,    湖南,2005,406.80000
            建筑业增加值（亿元）,    广东,2004,879.14000
            建筑业增加值（亿元）,    广东,2005,857.90000
            建筑业增加值（亿元）,    广西,2004,243.43000
            建筑业增加值（亿元）,    广西,2005,245.84000
            建筑业增加值（亿元）,    海南,2004,60.73000
            建筑业增加值（亿元）,    海南,2005,63.91000
            建筑业增加值（亿元）,    重庆,2004,253.73000
            建筑业增加值（亿元）,    重庆,2005,235.77000
            建筑业增加值（亿元）,    四川,2004,524.77116
            建筑业增加值（亿元）,    四川,2005,540.15000
            建筑业增加值（亿元）,    贵州,2004,140.04000
            建筑业增加值（亿元）,    贵州,2005,112.39000
            建筑业增加值（亿元）,    云南,2004,260.83000
            建筑业增加值（亿元）,    云南,2005,251.93000
            建筑业增加值（亿元）,    西藏,2004,42.18000
            建筑业增加值（亿元）,    西藏,2005,46.04000
            建筑业增加值（亿元）,    陕西,2004,352.01000
            建筑业增加值（亿元）,    陕西,2005,295.68000
            建筑业增加值（亿元）,    甘肃,2004,181.96000
            建筑业增加值（亿元）,    甘肃,2005,152.76000
            建筑业增加值（亿元）,    青海,2004,68.42000
            建筑业增加值（亿元）,    青海,2005,60.67000
            建筑业增加值（亿元）,    宁夏,2004,53.12000
            建筑业增加值（亿元）,    宁夏,2005,52.16000
            建筑业增加值（亿元）,    新疆,2004,265.07000
            建筑业增加值（亿元）,    新疆,2005,203.18000
        第三产业增加值（亿元）,全国总计,2004,64561.29201
        第三产业增加值（亿元）,全国总计,2005,74919.27517
        第三产业增加值（亿元）,    北京,2004,2570.04000
        第三产业增加值（亿元）,    北京,2005,4761.81000
        第三产业增加值（亿元）,    天津,2004,1269.43000
        第三产业增加值（亿元）,    天津,2005,1534.07000
        第三产业增加值（亿元）,    河北,2004,2763.16000
        第三产业增加值（亿元）,    河北,2005,3360.54000
        第三产业增加值（亿元）,    山西,2004,978.96000
        第三产业增加值（亿元）,    山西,2005,1563.94000
        第三产业增加值（亿元）,    内蒙古,2004,873.53452
        第三产业增加值（亿元）,    内蒙古,2005,1532.78000
        第三产业增加值（亿元）,    辽宁,2004,2823.87108
        第三产业增加值（亿元）,    辽宁,2005,3173.32000
        第三产业增加值（亿元）,    吉林,2004,1017.94000
        第三产业增加值（亿元）,    吉林,2005,1413.83000
        第三产业增加值（亿元）,    黑龙江,2004,1559.91537
        第三产业增加值（亿元）,    黑龙江,2005,1855.22000
        第三产业增加值（亿元）,    上海,2004,3565.34000
        第三产业增加值（亿元）,    上海,2005,4620.92000
        第三产业增加值（亿元）,    江苏,2004,5371.67767
        第三产业增加值（亿元）,    江苏,2005,6489.14000
        第三产业增加值（亿元）,    浙江,2004,4382.00000
        第三产业增加值（亿元）,    浙江,2005,5378.87000
        第三产业增加值（亿元）,    安徽,2004,1710.44000
        第三产业增加值（亿元）,    安徽,2005,2187.46000
        第三产业增加值（亿元）,    福建,2004,2324.94000
        第三产业增加值（亿元）,    福建,2005,2527.47000
        第三产业增加值（亿元）,    江西,2004,1188.50000
        第三产业增加值（亿元）,    江西,2005,1411.92000
        第三产业增加值（亿元）,    山东,2004,4987.91000
        第三产业增加值（亿元）,    山东,2005,5924.74000
        第三产业增加值（亿元）,    河南,2004,2652.26000
        第三产业增加值（亿元）,    河南,2005,3181.27000
        第三产业增加值（亿元）,    湖北,2004,2295.16000
        第三产业增加值（亿元）,    湖北,2005,2628.00000
        第三产业增加值（亿元）,    湖南,2004,2242.00000
        第三产业增加值（亿元）,    湖南,2005,2640.48000
        第三产业增加值（亿元）,    广东,2004,5903.75000
        第三产业增加值（亿元）,    广东,2005,9598.34000
        第三产业增加值（亿元）,    广西,2004,1220.46000
        第三产业增加值（亿元）,    广西,2005,1652.57000
        第三产业增加值（亿元）,    海南,2004,305.11000
        第三产业增加值（亿元）,    海南,2005,373.75000
        第三产业增加值（亿元）,    重庆,2004,1052.83000
        第三产业增加值（亿元）,    重庆,2005,1347.97000
        第三产业增加值（亿元）,    四川,2004,2471.75964
        第三产业增加值（亿元）,    四川,2005,2836.74000
        第三产业增加值（亿元）,    贵州,2004,543.13000
        第三产业增加值（亿元）,    贵州,2005,783.49000
        第三产业增加值（亿元）,    云南,2004,1040.96000
        第三产业增加值（亿元）,    云南,2005,1370.32000
        第三产业增加值（亿元）,    西藏,2004,110.60000
        第三产业增加值（亿元）,    西藏,2005,139.65000
        第三产业增加值（亿元）,    陕西,2004,1071.71000
        第三产业增加值（亿元）,    陕西,2005,1390.61000
        第三产业增加值（亿元）,    甘肃,2004,519.35000
        第三产业增加值（亿元）,    甘肃,2005,787.36000
        第三产业增加值（亿元）,    青海,2004,180.86000
        第三产业增加值（亿元）,    青海,2005,213.37000
        第三产业增加值（亿元）,    宁夏,2004,155.80000
        第三产业增加值（亿元）,    宁夏,2005,252.79000
        第三产业增加值（亿元）,    新疆,2004,745.38000
        第三产业增加值（亿元）,    新疆,2005,929.41000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2004,356.78000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2005,404.66000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2004,222.83000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2005,227.16000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2004,585.37000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2005,702.00000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2004,370.64000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2005,351.19000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2004,303.92000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2005,360.19000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2004,425.00000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2005,509.37000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2004,192.26000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2005,208.10000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2004,301.54000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2005,318.39000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2004,493.60000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2005,582.60000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2004,603.76000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2005,741.06000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2004,444.65000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2005,512.94000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2004,319.79000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2005,358.71000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2004,406.89000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2005,455.18000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2004,320.50000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2005,300.60000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2004,782.64000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2005,968.64000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2004,560.35000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2005,625.87000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2004,346.87000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2005,365.71000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2004,333.60000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2005,366.72000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2004,859.72000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2005,990.53000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2004,211.15000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2005,225.20000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2004,57.63000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2005,64.34000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2004,190.62000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2005,218.97000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2004,334.50000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2005,380.28000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2004,96.70000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2005,115.82000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2004,149.80000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2005,163.08000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2004,9.80000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2005,11.10000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2004,204.88000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2005,242.12000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2004,121.91000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2005,144.70000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2004,30.00000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2005,31.88000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2004,40.25000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2005,45.81000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2004,139.98000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2005,149.63000
            批发和零售业增加值（亿元）,    北京,2004,587.70000
            批发和零售业增加值（亿元）,    北京,2005,654.09000
            批发和零售业增加值（亿元）,    天津,2004,372.32000
            批发和零售业增加值（亿元）,    天津,2005,436.14000
            批发和零售业增加值（亿元）,    河北,2004,539.08000
            批发和零售业增加值（亿元）,    河北,2005,598.56000
            批发和零售业增加值（亿元）,    山西,2004,229.08000
            批发和零售业增加值（亿元）,    山西,2005,261.24000
            批发和零售业增加值（亿元）,    内蒙古,2004,278.07000
            批发和零售业增加值（亿元）,    内蒙古,2005,338.12000
            批发和零售业增加值（亿元）,    辽宁,2004,685.98000
            批发和零售业增加值（亿元）,    辽宁,2005,850.33000
            批发和零售业增加值（亿元）,    吉林,2004,319.04000
            批发和零售业增加值（亿元）,    吉林,2005,345.02000
            批发和零售业增加值（亿元）,    黑龙江,2004,382.24000
            批发和零售业增加值（亿元）,    黑龙江,2005,413.16000
            批发和零售业增加值（亿元）,    上海,2004,745.00000
            批发和零售业增加值（亿元）,    上海,2005,840.89000
            批发和零售业增加值（亿元）,    江苏,2004,1533.64000
            批发和零售业增加值（亿元）,    江苏,2005,1816.46000
            批发和零售业增加值（亿元）,    浙江,2004,1126.07000
            批发和零售业增加值（亿元）,    浙江,2005,1258.21000
            批发和零售业增加值（亿元）,    安徽,2004,349.00000
            批发和零售业增加值（亿元）,    安徽,2005,397.70000
