指标,地区,时间,数值
            总人口（万人）,北京,2008,1771.00000
            总人口（万人）,天津,2008,1176.00000
            总人口（万人）,河北,2008,6989.00000
            总人口（万人）,山西,2008,3411.00000
            总人口（万人）,内蒙古,2008,2444.00000
            总人口（万人）,辽宁,2008,4315.00000
            总人口（万人）,吉林,2008,2734.00000
            总人口（万人）,黑龙江,2008,3825.00000
            总人口（万人）,上海,2008,2141.00000
            总人口（万人）,江苏,2008,7762.00000
            总人口（万人）,浙江,2008,5212.00000
            总人口（万人）,安徽,2008,6135.00000
            总人口（万人）,福建,2008,3639.00000
            总人口（万人）,江西,2008,4400.00000
            总人口（万人）,山东,2008,9417.00000
            总人口（万人）,河南,2008,9429.00000
            总人口（万人）,湖北,2008,5711.00000
            总人口（万人）,湖南,2008,6380.00000
            总人口（万人）,广东,2008,9893.00000
            总人口（万人）,广西,2008,4816.00000
            总人口（万人）,海南,2008,854.00000
            总人口（万人）,重庆,2008,2839.00000
            总人口（万人）,四川,2008,8138.00000
            总人口（万人）,贵州,2008,3596.00000
            总人口（万人）,云南,2008,4543.00000
            总人口（万人）,西藏,2008,292.00000
            总人口（万人）,陕西,2008,3718.00000
            总人口（万人）,甘肃,2008,2551.00000
            总人口（万人）,青海,2008,554.00000
            总人口（万人）,宁夏,2008,618.00000
            总人口（万人）,新疆,2008,2131.00000
            城镇人口数（万人）,北京,2008,1504.00000
            城镇人口数（万人）,天津,2008,908.00000
            城镇人口数（万人）,河北,2008,2928.00000
            城镇人口数（万人）,山西,2008,1539.00000
            城镇人口数（万人）,内蒙古,2008,1264.00000
            城镇人口数（万人）,辽宁,2008,2591.00000
            城镇人口数（万人）,吉林,2008,1455.00000
            城镇人口数（万人）,黑龙江,2008,2119.00000
            城镇人口数（万人）,上海,2008,1897.00000
            城镇人口数（万人）,江苏,2008,4215.00000
            城镇人口数（万人）,浙江,2008,3002.00000
            城镇人口数（万人）,安徽,2008,2485.00000
            城镇人口数（万人）,福建,2008,1929.00000
            城镇人口数（万人）,江西,2008,1820.00000
            城镇人口数（万人）,山东,2008,4483.00000
            城镇人口数（万人）,河南,2008,3397.00000
            城镇人口数（万人）,湖北,2008,2581.00000
            城镇人口数（万人）,湖南,2008,2689.00000
            城镇人口数（万人）,广东,2008,6269.00000
            城镇人口数（万人）,广西,2008,1838.00000
            城镇人口数（万人）,海南,2008,410.00000
            城镇人口数（万人）,重庆,2008,1419.00000
            城镇人口数（万人）,四川,2008,3044.00000
            城镇人口数（万人）,贵州,2008,1047.00000
            城镇人口数（万人）,云南,2008,1499.00000
            城镇人口数（万人）,西藏,2008,64.00000
            城镇人口数（万人）,陕西,2008,1565.00000
            城镇人口数（万人）,甘肃,2008,856.00000
            城镇人口数（万人）,青海,2008,226.00000
            城镇人口数（万人）,宁夏,2008,278.00000
            城镇人口数（万人）,新疆,2008,845.00000
            城镇人口所占比率（%）,北京,2008,84.90000
            城镇人口所占比率（%）,天津,2008,77.23000
            城镇人口所占比率（%）,河北,2008,41.90000
            城镇人口所占比率（%）,山西,2008,45.11000
            城镇人口所占比率（%）,内蒙古,2008,51.71000
            城镇人口所占比率（%）,辽宁,2008,60.05000
            城镇人口所占比率（%）,吉林,2008,53.21000
            城镇人口所占比率（%）,黑龙江,2008,55.40000
            城镇人口所占比率（%）,上海,2008,88.60000
