指标,地区,时间,数值
            总人口（万人）,北京,2013,2125.00000
            总人口（万人）,天津,2013,1410.00000
            总人口（万人）,河北,2013,7288.00000
            总人口（万人）,山西,2013,3535.00000
            总人口（万人）,内蒙古,2013,2455.00000
            总人口（万人）,辽宁,2013,4365.00000
            总人口（万人）,吉林,2013,2668.00000
            总人口（万人）,黑龙江,2013,3666.00000
            总人口（万人）,上海,2013,2448.00000
            总人口（万人）,江苏,2013,8192.00000
            总人口（万人）,浙江,2013,5784.00000
            总人口（万人）,安徽,2013,5988.00000
            总人口（万人）,福建,2013,3885.00000
            总人口（万人）,江西,2013,4476.00000
            总人口（万人）,山东,2013,9746.00000
            总人口（万人）,河南,2013,9573.00000
            总人口（万人）,湖北,2013,5798.00000
            总人口（万人）,湖南,2013,6600.00000
            总人口（万人）,广东,2013,11270.00000
            总人口（万人）,广西,2013,4731.00000
            总人口（万人）,海南,2013,920.00000
            总人口（万人）,重庆,2013,3011.00000
            总人口（万人）,四川,2013,8109.00000
            总人口（万人）,贵州,2013,3632.00000
            总人口（万人）,云南,2013,4641.00000
            总人口（万人）,西藏,2013,317.00000
            总人口（万人）,陕西,2013,3804.00000
            总人口（万人）,甘肃,2013,2537.00000
            总人口（万人）,青海,2013,571.00000
            总人口（万人）,宁夏,2013,666.00000
            总人口（万人）,新疆,2013,2285.00000
            城镇人口数（万人）,北京,2013,1825.00000
            城镇人口数（万人）,天津,2013,1207.00000
            城镇人口数（万人）,河北,2013,3528.00000
            城镇人口数（万人）,山西,2013,1908.00000
            城镇人口数（万人）,内蒙古,2013,1466.00000
            城镇人口数（万人）,辽宁,2013,2917.00000
            城镇人口数（万人）,吉林,2013,1491.00000
            城镇人口数（万人）,黑龙江,2013,2201.00000
            城镇人口数（万人）,上海,2013,2164.00000
            城镇人口数（万人）,江苏,2013,5090.00000
            城镇人口数（万人）,浙江,2013,3519.00000
            城镇人口数（万人）,安徽,2013,2886.00000
            城镇人口数（万人）,福建,2013,2293.00000
            城镇人口数（万人）,江西,2013,2210.00000
            城镇人口数（万人）,山东,2013,5232.00000
            城镇人口数（万人）,河南,2013,4123.00000
            城镇人口数（万人）,湖北,2013,3161.00000
            城镇人口数（万人）,湖南,2013,3209.00000
            城镇人口数（万人）,广东,2013,7212.00000
            城镇人口数（万人）,广西,2013,2115.00000
            城镇人口数（万人）,海南,2013,472.00000
            城镇人口数（万人）,重庆,2013,1733.00000
            城镇人口数（万人）,四川,2013,3640.00000
            城镇人口数（万人）,贵州,2013,1325.00000
            城镇人口数（万人）,云南,2013,1897.00000
            城镇人口数（万人）,西藏,2013,74.00000
            城镇人口数（万人）,陕西,2013,1931.00000
            城镇人口数（万人）,甘肃,2013,1036.00000
            城镇人口数（万人）,青海,2013,280.00000
            城镇人口数（万人）,宁夏,2013,340.00000
            城镇人口数（万人）,新疆,2013,1007.00000
            城镇人口所占比率（%）,北京,2013,86.39000
            城镇人口所占比率（%）,天津,2013,82.29000
            城镇人口所占比率（%）,河北,2013,48.02000
            城镇人口所占比率（%）,山西,2013,52.88000
            城镇人口所占比率（%）,内蒙古,2013,59.82000
            城镇人口所占比率（%）,辽宁,2013,66.45000
            城镇人口所占比率（%）,吉林,2013,55.74000
            城镇人口所占比率（%）,黑龙江,2013,58.04000
            城镇人口所占比率（%）,上海,2013,89.60000
            城镇人口所占比率（%）,江苏,2013,64.39000
            城镇人口所占比率（%）,浙江,2013,63.94000
            城镇人口所占比率（%）,安徽,2013,47.87000
            城镇人口所占比率（%）,福建,2013,60.80000
            城镇人口所占比率（%）,江西,2013,49.04000
            城镇人口所占比率（%）,山东,2013,53.46000
            城镇人口所占比率（%）,河南,2013,43.60000
            城镇人口所占比率（%）,湖北,2013,54.51000
            城镇人口所占比率（%）,湖南,2013,47.63000
            城镇人口所占比率（%）,广东,2013,68.09000
            城镇人口所占比率（%）,广西,2013,45.11000
            城镇人口所占比率（%）,海南,2013,52.28000
            城镇人口所占比率（%）,重庆,2013,58.29000
            城镇人口所占比率（%）,四川,2013,44.96000
            城镇人口所占比率（%）,贵州,2013,37.89000
            城镇人口所占比率（%）,云南,2013,39.99000
            城镇人口所占比率（%）,西藏,2013,23.93000
            城镇人口所占比率（%）,陕西,2013,51.57000
            城镇人口所占比率（%）,甘肃,2013,40.50000
            城镇人口所占比率（%）,青海,2013,49.29000
            城镇人口所占比率（%）,宁夏,2013,52.84000
            城镇人口所占比率（%）,新疆,2013,44.94000
            乡村人口数（万人）,北京,2013,290.00000
            乡村人口数（万人）,天津,2013,265.00000
            乡村人口数（万人）,河北,2013,3804.00000
            乡村人口数（万人）,山西,2013,1722.00000
            乡村人口数（万人）,内蒙古,2013,1031.00000
            乡村人口数（万人）,辽宁,2013,1473.00000
            乡村人口数（万人）,吉林,2013,1260.00000
            乡村人口数（万人）,黑龙江,2013,1634.00000
            乡村人口数（万人）,上海,2013,251.00000
            乡村人口数（万人）,江苏,2013,2849.00000
            乡村人口数（万人）,浙江,2013,1979.00000
            乡村人口数（万人）,安徽,2013,3144.00000
            乡村人口数（万人）,福建,2013,1481.00000
            乡村人口数（万人）,江西,2013,2312.00000
            乡村人口数（万人）,山东,2013,4502.00000
            乡村人口数（万人）,河南,2013,5290.00000
            乡村人口数（万人）,湖北,2013,2638.00000
            乡村人口数（万人）,湖南,2013,3482.00000
            乡村人口数（万人）,广东,2013,3432.00000
            乡村人口数（万人）,广西,2013,2604.00000
            乡村人口数（万人）,海南,2013,423.00000
            乡村人口数（万人）,重庆,2013,1237.00000
            乡村人口数（万人）,四川,2013,4467.00000
            乡村人口数（万人）,贵州,2013,2177.00000
            乡村人口数（万人）,云南,2013,2789.00000
            乡村人口数（万人）,西藏,2013,238.00000
            乡村人口数（万人）,陕西,2013,1833.00000
            乡村人口数（万人）,甘肃,2013,1546.00000
            乡村人口数（万人）,青海,2013,298.00000
            乡村人口数（万人）,宁夏,2013,314.00000
            乡村人口数（万人）,新疆,2013,1257.00000
