指标,地区,时间,数值
            总人口（万人）,北京,1995,1251.00000
            总人口（万人）,天津,1995,942.00000
            总人口（万人）,河北,1995,6437.00000
            总人口（万人）,山西,1995,3077.00000
            总人口（万人）,内蒙古,1995,2284.00000
            总人口（万人）,辽宁,1995,4092.00000
            总人口（万人）,吉林,1995,2592.00000
            总人口（万人）,黑龙江,1995,3701.00000
            总人口（万人）,上海,1995,1415.00000
            总人口（万人）,江苏,1995,7066.00000
            总人口（万人）,浙江,1995,4319.00000
            总人口（万人）,安徽,1995,6013.00000
            总人口（万人）,福建,1995,3237.00000
            总人口（万人）,江西,1995,4063.00000
            总人口（万人）,山东,1995,8705.00000
            总人口（万人）,河南,1995,9100.00000
            总人口（万人）,湖北,1995,5772.00000
            总人口（万人）,湖南,1995,6392.00000
            总人口（万人）,广东,1995,6868.00000
            总人口（万人）,广西,1995,4543.00000
            总人口（万人）,海南,1995,724.00000
            总人口（万人）,重庆,1995,3001.77000
            总人口（万人）,四川,1995,8161.20000
            总人口（万人）,贵州,1995,3508.00000
            总人口（万人）,云南,1995,3989.60000
            总人口（万人）,西藏,1995,240.00000
            总人口（万人）,陕西,1995,3514.00000
            总人口（万人）,甘肃,1995,2438.00000
            总人口（万人）,青海,1995,481.20000
            总人口（万人）,宁夏,1995,513.00000
            总人口（万人）,新疆,1995,1661.00000
            城镇人口数（万人）,北京,1995,946.20000
            城镇人口数（万人）,天津,1995,507.94000
            城镇人口数（万人）,山西,1995,926.56901
            城镇人口数（万人）,内蒙古,1995,873.10000
            城镇人口数（万人）,辽宁,1995,1796.00000
            城镇人口数（万人）,吉林,1995,2218.80000
            城镇人口数（万人）,黑龙江,1995,1985.90000
            城镇人口数（万人）,上海,1995,379.67000
            城镇人口数（万人）,江苏,1995,1929.09000
            城镇人口数（万人）,江西,1995,968.91590
            城镇人口数（万人）,山东,1995,2170.00000
            城镇人口数（万人）,河南,1995,1564.29000
            城镇人口数（万人）,湖北,1995,1800.89000
            城镇人口数（万人）,湖南,1995,1550.99000
            城镇人口数（万人）,广西,1995,2989.00000
            城镇人口数（万人）,海南,1995,146.45000
            城镇人口数（万人）,贵州,1995,2408.78000
            城镇人口数（万人）,云南,1995,1821.30000
            城镇人口数（万人）,西藏,1995,38.48000
            城镇人口数（万人）,甘肃,1995,562.06000
            城镇人口数（万人）,青海,1995,163.13000
            城镇人口数（万人）,宁夏,1995,137.95000
            城镇人口数（万人）,新疆,1995,822.53000
            城镇人口所占比率（%）,安徽,1995,19.09000
            乡村人口数（万人）,北京,1995,304.90000
            乡村人口数（万人）,天津,1995,386.73000
            乡村人口数（万人）,山西,1995,2150.71099
            乡村人口数（万人）,内蒙古,1995,1411.30000
            乡村人口数（万人）,辽宁,1995,2238.00000
            乡村人口数（万人）,吉林,1995,332.10000
            乡村人口数（万人）,黑龙江,1995,1715.10000
            乡村人口数（万人）,上海,1995,921.70000
            乡村人口数（万人）,江苏,1995,5136.93000
            乡村人口数（万人）,江西,1995,3093.62470
            乡村人口数（万人）,山东,1995,6531.00000
            乡村人口数（万人）,河南,1995,7535.71000
            乡村人口数（万人）,湖北,1995,3971.18000
            乡村人口数（万人）,湖南,1995,4841.01000
            乡村人口数（万人）,广西,1995,1513.00000
            乡村人口数（万人）,海南,1995,555.97000
            乡村人口数（万人）,贵州,1995,1099.30000
            乡村人口数（万人）,云南,1995,2168.30000
            乡村人口数（万人）,西藏,1995,193.50000
            乡村人口数（万人）,甘肃,1995,1875.89000
            乡村人口数（万人）,青海,1995,318.07000
            乡村人口数（万人）,宁夏,1995,374.43000
            乡村人口数（万人）,新疆,1995,838.82000
            乡村人口所占比率（%）,安徽,1995,80.91000
            户籍人口（万人）,天津,1995,894.67000
            户籍人口（万人）,辽宁,1995,4034.00000
            户籍人口（万人）,吉林,1995,2550.90000
            户籍人口（万人）,安徽,1995,6000.00000
            户籍人口（万人）,湖南,1995,6392.00000
            户籍人口（万人）,广西,1995,4543.00000
            户籍人口（万人）,重庆,1995,3001.77000
            户籍人口（万人）,贵州,1995,3508.08000
            户籍人口（万人）,宁夏,1995,512.38000
            人口出生率（‰）,北京,1995,7.92000
            人口出生率（‰）,天津,1995,10.23000
            人口出生率（‰）,河北,1995,13.90000
            人口出生率（‰）,山西,1995,16.60000
            人口出生率（‰）,内蒙古,1995,17.20000
            人口出生率（‰）,辽宁,1995,9.90000
            人口出生率（‰）,吉林,1995,12.90000
            人口出生率（‰）,黑龙江,1995,13.23000
            人口出生率（‰）,上海,1995,5.50000
            人口出生率（‰）,江苏,1995,12.32000
            人口出生率（‰）,浙江,1995,12.66000
            人口出生率（‰）,安徽,1995,16.07000
            人口出生率（‰）,福建,1995,15.20000
            人口出生率（‰）,江西,1995,18.94000
            人口出生率（‰）,山东,1995,9.82000
            人口出生率（‰）,河南,1995,14.41000
            人口出生率（‰）,湖北,1995,16.18000
            人口出生率（‰）,湖南,1995,13.02000
            人口出生率（‰）,广东,1995,16.93000
            人口出生率（‰）,广西,1995,17.54000
            人口出生率（‰）,海南,1995,20.12000
            人口出生率（‰）,重庆,1995,13.16000
            人口出生率（‰）,四川,1995,17.10000
            人口出生率（‰）,贵州,1995,21.86000
            人口出生率（‰）,云南,1995,20.75000
            人口出生率（‰）,西藏,1995,24.90000
            人口出生率（‰）,陕西,1995,15.93000
            人口出生率（‰）,甘肃,1995,20.65000
            人口出生率（‰）,青海,1995,22.01000
            人口出生率（‰）,宁夏,1995,19.28000
            人口出生率（‰）,新疆,1995,18.90000
            人口死亡率（‰）,北京,1995,5.12000
            人口死亡率（‰）,天津,1995,6.23000
            人口死亡率（‰）,河北,1995,6.30000
            人口死亡率（‰）,山西,1995,6.12000
            人口死亡率（‰）,内蒙古,1995,6.70000
            人口死亡率（‰）,辽宁,1995,5.50000
            人口死亡率（‰）,吉林,1995,6.09000
            人口死亡率（‰）,黑龙江,1995,5.33000
            人口死亡率（‰）,上海,1995,7.50000
            人口死亡率（‰）,江苏,1995,6.56000
            人口死亡率（‰）,浙江,1995,6.75000
            人口死亡率（‰）,安徽,1995,6.41000
            人口死亡率（‰）,福建,1995,5.90000
            人口死亡率（‰）,江西,1995,7.28000
            人口死亡率（‰）,山东,1995,6.47000
            人口死亡率（‰）,河南,1995,6.28000
            人口死亡率（‰）,湖北,1995,6.91000
            人口死亡率（‰）,湖南,1995,7.15000
            人口死亡率（‰）,广东,1995,5.33000
            人口死亡率（‰）,广西,1995,6.53000
            人口死亡率（‰）,海南,1995,5.61000
            人口死亡率（‰）,重庆,1995,7.17000
            人口死亡率（‰）,四川,1995,7.20000
            人口死亡率（‰）,贵州,1995,7.60000
            人口死亡率（‰）,云南,1995,8.03000
            人口死亡率（‰）,西藏,1995,8.70000
            人口死亡率（‰）,陕西,1995,6.57000
            人口死亡率（‰）,甘肃,1995,6.49000
            人口死亡率（‰）,青海,1995,6.89000
            人口死亡率（‰）,宁夏,1995,5.49000
            人口死亡率（‰）,新疆,1995,6.45000
            人口自然增长率（‰）,北京,1995,2.80000
            人口自然增长率（‰）,天津,1995,4.00000
            人口自然增长率（‰）,河北,1995,7.60000
            人口自然增长率（‰）,山西,1995,10.48000
            人口自然增长率（‰）,内蒙古,1995,10.50000
            人口自然增长率（‰）,辽宁,1995,4.40000
            人口自然增长率（‰）,吉林,1995,6.81000
            人口自然增长率（‰）,黑龙江,1995,7.90000
            人口自然增长率（‰）,上海,1995,-2.00000
            人口自然增长率（‰）,江苏,1995,5.76000
            人口自然增长率（‰）,浙江,1995,5.91000
            人口自然增长率（‰）,安徽,1995,9.66000
            人口自然增长率（‰）,福建,1995,9.30000
            人口自然增长率（‰）,江西,1995,11.66000
            人口自然增长率（‰）,山东,1995,3.35000
            人口自然增长率（‰）,河南,1995,8.13000
            人口自然增长率（‰）,湖北,1995,9.27000
            人口自然增长率（‰）,湖南,1995,5.87000
            人口自然增长率（‰）,广东,1995,11.60000
            人口自然增长率（‰）,广西,1995,11.01000
            人口自然增长率（‰）,海南,1995,14.51000
            人口自然增长率（‰）,重庆,1995,5.99000
            人口自然增长率（‰）,四川,1995,9.90000
            人口自然增长率（‰）,贵州,1995,14.26000
            人口自然增长率（‰）,云南,1995,12.73000
            人口自然增长率（‰）,西藏,1995,16.20000
            人口自然增长率（‰）,陕西,1995,9.36000
            人口自然增长率（‰）,甘肃,1995,14.16000
            人口自然增长率（‰）,青海,1995,15.12000
            人口自然增长率（‰）,宁夏,1995,13.79000
            人口自然增长率（‰）,新疆,1995,12.45000
            总人口数（人）,北京,1995,129009.00000
            总人口数（人）,天津,1995,97040.00000
            总人口数（人）,河北,1995,662160.00000
            总人口数（人）,山西,1995,316488.00000
            总人口数（人）,内蒙古,1995,234917.00000
            总人口数（人）,辽宁,1995,421365.00000
            总人口数（人）,吉林,1995,266885.00000
            总人口数（人）,黑龙江,1995,380940.00000
            总人口数（人）,上海,1995,145817.00000
            总人口数（人）,江苏,1995,727334.00000
            总人口数（人）,浙江,1995,444671.00000
            总人口数（人）,安徽,1995,618435.00000
            总人口数（人）,福建,1995,332885.00000
            总人口数（人）,江西,1995,417343.00000
            总人口数（人）,山东,1995,896253.00000
            总人口数（人）,河南,1995,935439.00000
            总人口数（人）,湖北,1995,593583.00000
            总人口数（人）,湖南,1995,658654.00000
            总人口数（人）,广东,1995,705162.00000
            总人口数（人）,广西,1995,466843.00000
            总人口数（人）,海南,1995,74250.00000
            总人口数（人）,四川,1995,1163343.00000
            总人口数（人）,贵州,1995,360419.00000
            总人口数（人）,云南,1995,409505.00000
            总人口数（人）,西藏,1995,24646.00000
            总人口数（人）,陕西,1995,360934.00000
            总人口数（人）,甘肃,1995,250179.00000
            总人口数（人）,青海,1995,49397.00000
            总人口数（人）,宁夏,1995,52491.00000
            总人口数（人）,新疆,1995,170567.00000
