指标,地区,时间,数值
            总人口（万人）,北京,2019,2190.00000
            总人口（万人）,天津,2019,1385.00000
            总人口（万人）,河北,2019,7447.00000
            总人口（万人）,山西,2019,3497.00000
            总人口（万人）,内蒙古,2019,2415.00000
            总人口（万人）,辽宁,2019,4277.00000
            总人口（万人）,吉林,2019,2448.00000
            总人口（万人）,黑龙江,2019,3255.00000
            总人口（万人）,上海,2019,2481.00000
            总人口（万人）,江苏,2019,8469.00000
            总人口（万人）,浙江,2019,6375.00000
            总人口（万人）,安徽,2019,6092.00000
            总人口（万人）,福建,2019,4137.00000
            总人口（万人）,江西,2019,4516.00000
            总人口（万人）,山东,2019,10106.00000
            总人口（万人）,河南,2019,9901.00000
            总人口（万人）,湖北,2019,5927.00000
            总人口（万人）,湖南,2019,6640.00000
            总人口（万人）,广东,2019,12489.00000
            总人口（万人）,广西,2019,4982.00000
            总人口（万人）,海南,2019,995.00000
            总人口（万人）,重庆,2019,3188.00000
            总人口（万人）,四川,2019,8351.00000
            总人口（万人）,贵州,2019,3848.00000
            总人口（万人）,云南,2019,4714.00000
            总人口（万人）,西藏,2019,361.00000
            总人口（万人）,陕西,2019,3944.00000
            总人口（万人）,甘肃,2019,2509.00000
            总人口（万人）,青海,2019,590.00000
            总人口（万人）,宁夏,2019,717.00000
            总人口（万人）,新疆,2019,2559.00000
            城镇人口数（万人）,北京,2019,1865.00000
            城镇人口数（万人）,天津,2019,1304.00000
            城镇人口数（万人）,河北,2019,4374.00000
            城镇人口数（万人）,山西,2019,2221.00000
            城镇人口数（万人）,内蒙古,2019,1609.00000
            城镇人口数（万人）,辽宁,2019,2964.00000
            城镇人口数（万人）,吉林,2019,1568.00000
            城镇人口数（万人）,黑龙江,2019,2284.00000
            城镇人口数（万人）,上海,2019,2144.00000
            城镇人口数（万人）,江苏,2019,5698.00000
            城镇人口数（万人）,浙江,2019,4095.00000
            城镇人口数（万人）,安徽,2019,3553.00000
            城镇人口数（万人）,福建,2019,2642.00000
            城镇人口数（万人）,江西,2019,2679.00000
            城镇人口数（万人）,山东,2019,6194.00000
            城镇人口数（万人）,河南,2019,5129.00000
            城镇人口数（万人）,湖北,2019,3615.00000
            城镇人口数（万人）,湖南,2019,3959.00000
            城镇人口数（万人）,广东,2019,8226.00000
            城镇人口数（万人）,广西,2019,2534.00000
            城镇人口数（万人）,海南,2019,560.00000
            城镇人口数（万人）,重庆,2019,2087.00000
            城镇人口数（万人）,四川,2019,4505.00000
            城镇人口数（万人）,贵州,2019,1776.00000
            城镇人口数（万人）,云南,2019,2376.00000
            城镇人口数（万人）,西藏,2019,111.00000
            城镇人口数（万人）,陕西,2019,2304.00000
            城镇人口数（万人）,甘肃,2019,1284.00000
            城镇人口数（万人）,青海,2019,337.00000
            城镇人口数（万人）,宁夏,2019,416.00000
            城镇人口数（万人）,新疆,2019,1309.00000
            城镇人口所占比率（%）,北京,2019,87.35000
            城镇人口所占比率（%）,天津,2019,84.31000
            城镇人口所占比率（%）,河北,2019,58.77000
            城镇人口所占比率（%）,山西,2019,61.29000
            城镇人口所占比率（%）,内蒙古,2019,66.46000
            城镇人口所占比率（%）,辽宁,2019,71.21000
            城镇人口所占比率（%）,吉林,2019,61.63000
            城镇人口所占比率（%）,黑龙江,2019,64.62000
            城镇人口所占比率（%）,上海,2019,89.22000
            城镇人口所占比率（%）,江苏,2019,72.47000
            城镇人口所占比率（%）,浙江,2019,71.58000
            城镇人口所占比率（%）,安徽,2019,57.02000
            城镇人口所占比率（%）,福建,2019,67.87000
            城镇人口所占比率（%）,江西,2019,59.07000
            城镇人口所占比率（%）,山东,2019,61.86000
            城镇人口所占比率（%）,河南,2019,54.01000
            城镇人口所占比率（%）,湖北,2019,61.83000
            城镇人口所占比率（%）,湖南,2019,57.45000
            城镇人口所占比率（%）,广东,2019,72.65000
            城镇人口所占比率（%）,广西,2019,52.98000
            城镇人口所占比率（%）,海南,2019,59.37000
            城镇人口所占比率（%）,重庆,2019,68.24000
            城镇人口所占比率（%）,四川,2019,55.36000
            城镇人口所占比率（%）,贵州,2019,51.48000
            城镇人口所占比率（%）,云南,2019,48.67000
            城镇人口所占比率（%）,西藏,2019,34.51000
            城镇人口所占比率（%）,陕西,2019,61.28000
            城镇人口所占比率（%）,甘肃,2019,50.70000
            城镇人口所占比率（%）,青海,2019,58.78000
            城镇人口所占比率（%）,宁夏,2019,63.63000
            城镇人口所占比率（%）,新疆,2019,55.51000
            乡村人口数（万人）,北京,2019,289.00000
            乡村人口数（万人）,天津,2019,258.00000
            乡村人口数（万人）,河北,2019,3218.00000
            乡村人口数（万人）,山西,2019,1508.00000
            乡村人口数（万人）,内蒙古,2019,931.00000
            乡村人口数（万人）,辽宁,2019,1388.00000
            乡村人口数（万人）,吉林,2019,1123.00000
            乡村人口数（万人）,黑龙江,2019,1467.00000
            乡村人口数（万人）,上海,2019,284.00000
            乡村人口数（万人）,江苏,2019,2372.00000
            乡村人口数（万人）,浙江,2019,1755.00000
            乡村人口数（万人）,安徽,2019,2813.00000
            乡村人口数（万人）,福建,2019,1331.00000
            乡村人口数（万人）,江西,2019,1987.00000
            乡村人口数（万人）,山东,2019,3876.00000
            乡村人口数（万人）,河南,2019,4511.00000
            乡村人口数（万人）,湖北,2019,2312.00000
            乡村人口数（万人）,湖南,2019,2959.00000
            乡村人口数（万人）,广东,2019,3295.00000
            乡村人口数（万人）,广西,2019,2426.00000
            乡村人口数（万人）,海南,2019,385.00000
            乡村人口数（万人）,重庆,2019,1037.00000
            乡村人口数（万人）,四川,2019,3870.00000
            乡村人口数（万人）,贵州,2019,1847.00000
            乡村人口数（万人）,云南,2019,2482.00000
            乡村人口数（万人）,西藏,2019,240.00000
            乡村人口数（万人）,陕西,2019,1572.00000
            乡村人口数（万人）,甘肃,2019,1363.00000
            乡村人口数（万人）,青海,2019,271.00000
            乡村人口数（万人）,宁夏,2019,279.00000
            乡村人口数（万人）,新疆,2019,1214.00000
            乡村人口所占比率（%）,北京,2019,13.40000
            乡村人口所占比率（%）,天津,2019,16.52000
            乡村人口所占比率（%）,河北,2019,42.38000
            乡村人口所占比率（%）,山西,2019,40.45000
            乡村人口所占比率（%）,内蒙古,2019,36.63000
            乡村人口所占比率（%）,辽宁,2019,31.89000
            乡村人口所占比率（%）,吉林,2019,41.73000
            乡村人口所占比率（%）,黑龙江,2019,39.10000
            乡村人口所占比率（%）,上海,2019,11.70000
            乡村人口所占比率（%）,江苏,2019,29.39000
            乡村人口所占比率（%）,浙江,2019,30.00000
            乡村人口所占比率（%）,安徽,2019,44.19000
            乡村人口所占比率（%）,福建,2019,33.50000
            乡村人口所占比率（%）,江西,2019,42.58000
            乡村人口所占比率（%）,山东,2019,38.49000
            乡村人口所占比率（%）,河南,2019,46.79000
            乡村人口所占比率（%）,湖北,2019,39.00000
            乡村人口所占比率（%）,湖南,2019,42.78000
            乡村人口所占比率（%）,广东,2019,28.60000
            乡村人口所占比率（%）,广西,2019,48.91000
            乡村人口所占比率（%）,海南,2019,40.77000
            乡村人口所占比率（%）,重庆,2019,33.20000
            乡村人口所占比率（%）,四川,2019,46.21000
            乡村人口所占比率（%）,贵州,2019,50.98000
            乡村人口所占比率（%）,云南,2019,51.09000
            乡村人口所占比率（%）,西藏,2019,68.46000
            乡村人口所占比率（%）,陕西,2019,40.57000
            乡村人口所占比率（%）,甘肃,2019,51.51000
            乡村人口所占比率（%）,青海,2019,44.48000
            乡村人口所占比率（%）,宁夏,2019,40.14000
            乡村人口所占比率（%）,新疆,2019,48.13000
            人口出生率（‰）,北京,2019,8.12000
            人口出生率（‰）,天津,2019,6.73000
            人口出生率（‰）,河北,2019,10.83000
            人口出生率（‰）,山西,2019,9.12000
            人口出生率（‰）,内蒙古,2019,8.23000
            人口出生率（‰）,辽宁,2019,6.45000
            人口出生率（‰）,吉林,2019,6.05000
            人口出生率（‰）,黑龙江,2019,5.73000
            人口出生率（‰）,上海,2019,7.00000
            人口出生率（‰）,江苏,2019,9.12000
            人口出生率（‰）,浙江,2019,10.51000
            人口出生率（‰）,安徽,2019,12.03000
            人口出生率（‰）,福建,2019,12.90000
            人口出生率（‰）,江西,2019,12.59000
            人口出生率（‰）,山东,2019,11.77000
            人口出生率（‰）,河南,2019,11.02000
            人口出生率（‰）,湖北,2019,11.35000
            人口出生率（‰）,湖南,2019,10.39000
            人口出生率（‰）,广东,2019,12.54000
            人口出生率（‰）,广西,2019,13.31000
            人口出生率（‰）,海南,2019,12.87000
