指标,地区,时间,数值
            总人口（万人）,北京,2007,1676.00000
            总人口（万人）,天津,2007,1115.00000
            总人口（万人）,河北,2007,6943.00000
            总人口（万人）,山西,2007,3393.00000
            总人口（万人）,内蒙古,2007,2429.00000
            总人口（万人）,辽宁,2007,4298.00000
            总人口（万人）,吉林,2007,2730.00000
            总人口（万人）,黑龙江,2007,3824.00000
            总人口（万人）,上海,2007,2064.00000
            总人口（万人）,江苏,2007,7723.00000
            总人口（万人）,浙江,2007,5155.00000
            总人口（万人）,安徽,2007,6118.00000
            总人口（万人）,福建,2007,3612.00000
            总人口（万人）,江西,2007,4368.00000
            总人口（万人）,山东,2007,9367.00000
            总人口（万人）,河南,2007,9360.00000
            总人口（万人）,湖北,2007,5699.00000
            总人口（万人）,湖南,2007,6355.00000
            总人口（万人）,广东,2007,9660.00000
            总人口（万人）,广西,2007,4768.00000
            总人口（万人）,海南,2007,845.00000
            总人口（万人）,重庆,2007,2816.00000
            总人口（万人）,四川,2007,8127.00000
            总人口（万人）,贵州,2007,3632.00000
            总人口（万人）,云南,2007,4514.00000
            总人口（万人）,西藏,2007,289.00000
            总人口（万人）,陕西,2007,3708.00000
            总人口（万人）,甘肃,2007,2548.00000
            总人口（万人）,青海,2007,552.00000
            总人口（万人）,宁夏,2007,610.00000
            总人口（万人）,新疆,2007,2095.00000
            城镇人口数（万人）,北京,2007,1416.00000
            城镇人口数（万人）,天津,2007,851.00000
            城镇人口数（万人）,河北,2007,2795.00000
            城镇人口数（万人）,山西,2007,1494.00000
            城镇人口数（万人）,内蒙古,2007,1218.00000
            城镇人口数（万人）,辽宁,2007,2544.00000
            城镇人口数（万人）,吉林,2007,1451.00000
            城镇人口数（万人）,黑龙江,2007,2061.00000
            城镇人口数（万人）,上海,2007,1830.00000
            城镇人口数（万人）,江苏,2007,4109.00000
            城镇人口数（万人）,浙江,2007,2949.00000
            城镇人口数（万人）,安徽,2007,2368.00000
            城镇人口数（万人）,福建,2007,1857.00000
            城镇人口数（万人）,江西,2007,1739.00000
            城镇人口数（万人）,山东,2007,4379.00000
            城镇人口数（万人）,河南,2007,3214.00000
            城镇人口数（万人）,湖北,2007,2525.00000
            城镇人口数（万人）,湖南,2007,2571.00000
            城镇人口数（万人）,广东,2007,6099.00000
            城镇人口数（万人）,广西,2007,1728.00000
            城镇人口数（万人）,海南,2007,399.00000
            城镇人口数（万人）,重庆,2007,1360.00000
            城镇人口数（万人）,四川,2007,2893.00000
            城镇人口数（万人）,贵州,2007,1026.00000
            城镇人口数（万人）,云南,2007,1426.00000
            城镇人口数（万人）,西藏,2007,62.00000
            城镇人口数（万人）,陕西,2007,1506.00000
            城镇人口数（万人）,甘肃,2007,822.00000
            城镇人口数（万人）,青海,2007,221.00000
            城镇人口数（万人）,宁夏,2007,269.00000
            城镇人口数（万人）,新疆,2007,820.00000
            城镇人口所占比率（%）,北京,2007,84.50000
            城镇人口所占比率（%）,天津,2007,76.31000
            城镇人口所占比率（%）,河北,2007,40.25000
            城镇人口所占比率（%）,山西,2007,44.03000
            城镇人口所占比率（%）,内蒙古,2007,50.15000
            城镇人口所占比率（%）,辽宁,2007,59.20000
            城镇人口所占比率（%）,吉林,2007,53.16000
            城镇人口所占比率（%）,黑龙江,2007,53.90000
            城镇人口所占比率（%）,上海,2007,88.70000
            城镇人口所占比率（%）,江苏,2007,53.20000
            城镇人口所占比率（%）,浙江,2007,57.20000
            城镇人口所占比率（%）,安徽,2007,38.70000
            城镇人口所占比率（%）,福建,2007,51.40000
            城镇人口所占比率（%）,江西,2007,39.80000
            城镇人口所占比率（%）,山东,2007,46.75000
            城镇人口所占比率（%）,河南,2007,34.34000
            城镇人口所占比率（%）,湖北,2007,44.30000
            城镇人口所占比率（%）,湖南,2007,40.45000
            城镇人口所占比率（%）,广东,2007,63.14000
            城镇人口所占比率（%）,广西,2007,36.24000
            城镇人口所占比率（%）,海南,2007,47.20000
            城镇人口所占比率（%）,重庆,2007,48.30000
            城镇人口所占比率（%）,四川,2007,35.60000
            城镇人口所占比率（%）,贵州,2007,28.24000
            城镇人口所占比率（%）,云南,2007,31.60000
            城镇人口所占比率（%）,西藏,2007,21.50000
            城镇人口所占比率（%）,陕西,2007,40.62000
            城镇人口所占比率（%）,甘肃,2007,32.25000
            城镇人口所占比率（%）,青海,2007,40.07000
            城镇人口所占比率（%）,宁夏,2007,44.02000
            城镇人口所占比率（%）,新疆,2007,39.15000
            乡村人口数（万人）,北京,2007,260.00000
            乡村人口数（万人）,天津,2007,264.00000
            乡村人口数（万人）,河北,2007,4148.00000
            乡村人口数（万人）,山西,2007,1899.00000
            乡村人口数（万人）,内蒙古,2007,1211.00000
            乡村人口数（万人）,辽宁,2007,1754.00000
            乡村人口数（万人）,吉林,2007,1279.00000
            乡村人口数（万人）,黑龙江,2007,1763.00000
            乡村人口数（万人）,上海,2007,233.00000
            乡村人口数（万人）,江苏,2007,3614.00000
            乡村人口数（万人）,浙江,2007,2206.00000
            乡村人口数（万人）,安徽,2007,3750.00000
            乡村人口数（万人）,福建,2007,1755.00000
            乡村人口数（万人）,江西,2007,2630.00000
            乡村人口数（万人）,山东,2007,4988.00000
            乡村人口数（万人）,河南,2007,6146.00000
            乡村人口数（万人）,湖北,2007,3174.00000
            乡村人口数（万人）,湖南,2007,3784.00000
            乡村人口数（万人）,广东,2007,3560.00000
            乡村人口数（万人）,广西,2007,3040.00000
            乡村人口数（万人）,海南,2007,446.00000
            乡村人口数（万人）,重庆,2007,1456.00000
            乡村人口数（万人）,四川,2007,5234.00000
            乡村人口数（万人）,贵州,2007,2606.00000
            乡村人口数（万人）,云南,2007,3088.00000
            乡村人口数（万人）,西藏,2007,227.00000
            乡村人口数（万人）,陕西,2007,2202.00000
            乡村人口数（万人）,甘肃,2007,1726.00000
            乡村人口数（万人）,青海,2007,331.00000
            乡村人口数（万人）,宁夏,2007,342.00000
            乡村人口数（万人）,新疆,2007,1275.00000
            乡村人口所占比率（%）,北京,2007,15.50000
            乡村人口所占比率（%）,天津,2007,23.69000
            乡村人口所占比率（%）,河北,2007,59.75000
            乡村人口所占比率（%）,山西,2007,55.97000
            乡村人口所占比率（%）,内蒙古,2007,49.85000
