指标,地区,时间,数值
            总人口（万人）,北京,2016,2195.00000
            总人口（万人）,天津,2016,1443.00000
            总人口（万人）,河北,2016,7375.00000
            总人口（万人）,山西,2016,3514.00000
            总人口（万人）,内蒙古,2016,2436.00000
            总人口（万人）,辽宁,2016,4327.00000
            总人口（万人）,吉林,2016,2567.00000
            总人口（万人）,黑龙江,2016,3463.00000
            总人口（万人）,上海,2016,2467.00000
            总人口（万人）,江苏,2016,8381.00000
            总人口（万人）,浙江,2016,6072.00000
            总人口（万人）,安徽,2016,6033.00000
            总人口（万人）,福建,2016,4016.00000
            总人口（万人）,江西,2016,4496.00000
            总人口（万人）,山东,2016,9973.00000
            总人口（万人）,河南,2016,9778.00000
            总人口（万人）,湖北,2016,5885.00000
            总人口（万人）,湖南,2016,6625.00000
            总人口（万人）,广东,2016,11908.00000
            总人口（万人）,广西,2016,4857.00000
            总人口（万人）,海南,2016,957.00000
            总人口（万人）,重庆,2016,3110.00000
            总人口（万人）,四川,2016,8251.00000
            总人口（万人）,贵州,2016,3758.00000
            总人口（万人）,云南,2016,4677.00000
            总人口（万人）,西藏,2016,340.00000
            总人口（万人）,陕西,2016,3874.00000
            总人口（万人）,甘肃,2016,2520.00000
            总人口（万人）,青海,2016,582.00000
            总人口（万人）,宁夏,2016,695.00000
            总人口（万人）,新疆,2016,2428.00000
            城镇人口数（万人）,北京,2016,1879.64500
            城镇人口数（万人）,天津,2016,1295.36660
            城镇人口数（万人）,河北,2016,3983.00400
            城镇人口数（万人）,山西,2016,2069.65220
            城镇人口数（万人）,内蒙古,2016,1541.98800
            城镇人口数（万人）,辽宁,2016,2949.45860
            城镇人口数（万人）,吉林,2016,1529.66010
            城镇人口数（万人）,黑龙江,2016,2249.00800
            城镇人口数（万人）,上海,2016,2127.18000
            城镇人口数（万人）,江苏,2016,5416.92280
            城镇人口数（万人）,浙江,2016,3745.30000
            城镇人口数（万人）,安徽,2016,3221.30040
            城镇人口数（万人）,福建,2016,2463.86400
            城镇人口数（万人）,江西,2016,2438.35200
            城镇人口数（万人）,山东,2016,5870.71940
            城镇人口数（万人）,河南,2016,4623.02000
            城镇人口数（万人）,湖北,2016,3419.18500
            城镇人口数（万人）,湖南,2016,3598.60500
            城镇人口数（万人）,广东,2016,7611.30800
            城镇人口数（万人）,广西,2016,2326.11040
            城镇人口数（万人）,海南,2016,520.67260
            城镇人口数（万人）,重庆,2016,1908.04800
            城镇人口数（万人）,四川,2016,4065.73020
            城镇人口数（万人）,贵州,2016,1569.53250
            城镇人口数（万人）,云南,2016,2148.38130
            城镇人口数（万人）,西藏,2016,97.84360
            城镇人口数（万人）,陕西,2016,2110.11420
            城镇人口数（万人）,甘肃,2016,1166.40900
            城镇人口数（万人）,青海,2016,306.16590
            城镇人口数（万人）,宁夏,2016,379.95750
            城镇人口数（万人）,新疆,2016,1159.43300
            城镇人口所占比率（%）,北京,2016,86.76000
            城镇人口所占比率（%）,天津,2016,83.27000
            城镇人口所占比率（%）,河北,2016,53.87000
            城镇人口所占比率（%）,山西,2016,57.27000
            城镇人口所占比率（%）,内蒙古,2016,63.40000
            城镇人口所占比率（%）,辽宁,2016,68.87000
            城镇人口所占比率（%）,吉林,2016,58.75000
            城镇人口所占比率（%）,黑龙江,2016,61.09000
            城镇人口所占比率（%）,上海,2016,89.00000
            城镇人口所占比率（%）,江苏,2016,68.93000
            城镇人口所占比率（%）,浙江,2016,67.72000
            城镇人口所占比率（%）,安徽,2016,52.62000
            城镇人口所占比率（%）,福建,2016,64.39000
            城镇人口所占比率（%）,江西,2016,53.99000
            城镇人口所占比率（%）,山东,2016,59.13000
            城镇人口所占比率（%）,河南,2016,48.78000
            城镇人口所占比率（%）,湖北,2016,58.57000
            城镇人口所占比率（%）,湖南,2016,52.70000
            城镇人口所占比率（%）,广东,2016,70.15000
            城镇人口所占比率（%）,广西,2016,49.24000
            城镇人口所占比率（%）,海南,2016,56.70000
            城镇人口所占比率（%）,重庆,2016,63.33000
            城镇人口所占比率（%）,四川,2016,50.00000
            城镇人口所占比率（%）,贵州,2016,45.56000
            城镇人口所占比率（%）,云南,2016,44.64000
            城镇人口所占比率（%）,西藏,2016,31.57000
            城镇人口所占比率（%）,陕西,2016,56.39000
            城镇人口所占比率（%）,甘肃,2016,46.07000
            城镇人口所占比率（%）,青海,2016,53.55000
            城镇人口所占比率（%）,宁夏,2016,58.74000
            城镇人口所占比率（%）,新疆,2016,50.42000
            乡村人口数（万人）,北京,2016,293.35500
            乡村人口数（万人）,天津,2016,266.63340
            乡村人口数（万人）,河北,2016,3486.99600
            乡村人口数（万人）,山西,2016,1612.34780
            乡村人口数（万人）,内蒙古,2016,978.01200
            乡村人口数（万人）,辽宁,2016,1428.54140
            乡村人口数（万人）,吉林,2016,1203.33990
            乡村人口数（万人）,黑龙江,2016,1549.99200
            乡村人口数（万人）,上海,2016,292.82000
            乡村人口数（万人）,江苏,2016,2582.07720
            乡村人口数（万人）,浙江,2016,1844.70000
            乡村人口数（万人）,安徽,2016,2974.69960
            乡村人口数（万人）,福建,2016,1410.13600
            乡村人口数（万人）,江西,2016,2153.64800
            乡村人口数（万人）,山东,2016,4076.28060
            乡村人口数（万人）,河南,2016,4908.98000
            乡村人口数（万人）,湖北,2016,2465.81500
            乡村人口数（万人）,湖南,2016,3223.39500
            乡村人口数（万人）,广东,2016,3387.69200
            乡村人口数（万人）,广西,2016,2511.88960
            乡村人口数（万人）,海南,2016,396.32740
            乡村人口数（万人）,重庆,2016,1139.95200
            乡村人口数（万人）,四川,2016,4196.26980
            乡村人口数（万人）,贵州,2016,1985.46750
            乡村人口数（万人）,云南,2016,2622.61870
            乡村人口数（万人）,西藏,2016,233.15640
            乡村人口数（万人）,陕西,2016,1702.88580
            乡村人口数（万人）,甘肃,2016,1443.59100
            乡村人口数（万人）,青海,2016,286.83410
            乡村人口数（万人）,宁夏,2016,295.04250
            乡村人口数（万人）,新疆,2016,1238.56700
            乡村人口所占比率（%）,北京,2016,13.50000
            乡村人口所占比率（%）,天津,2016,17.07000
            乡村人口所占比率（%）,河北,2016,46.68000
            乡村人口所占比率（%）,山西,2016,43.79000
            乡村人口所占比率（%）,内蒙古,2016,38.81000
            乡村人口所占比率（%）,辽宁,2016,32.63000
            乡村人口所占比率（%）,吉林,2016,44.03000
            乡村人口所占比率（%）,黑龙江,2016,40.80000
            乡村人口所占比率（%）,上海,2016,12.10000
            乡村人口所占比率（%）,江苏,2016,32.28000
            乡村人口所占比率（%）,浙江,2016,33.00000
            乡村人口所占比率（%）,安徽,2016,48.01000
            乡村人口所占比率（%）,福建,2016,36.40000
            乡村人口所占比率（%）,江西,2016,46.90000
            乡村人口所占比率（%）,山东,2016,40.98000
            乡村人口所占比率（%）,河南,2016,51.50000
            乡村人口所占比率（%）,湖北,2016,41.90000
            乡村人口所占比率（%）,湖南,2016,47.25000
            乡村人口所占比率（%）,广东,2016,30.80000
            乡村人口所占比率（%）,广西,2016,51.92000
            乡村人口所占比率（%）,海南,2016,43.22000
            乡村人口所占比率（%）,重庆,2016,37.40000
            乡村人口所占比率（%）,四川,2016,50.79000
            乡村人口所占比率（%）,贵州,2016,55.85000
            乡村人口所占比率（%）,云南,2016,54.97000
            乡村人口所占比率（%）,西藏,2016,70.44000
            乡村人口所占比率（%）,陕西,2016,44.66000
            乡村人口所占比率（%）,甘肃,2016,55.31000
            乡村人口所占比率（%）,青海,2016,48.37000
            乡村人口所占比率（%）,宁夏,2016,43.71000
            乡村人口所占比率（%）,新疆,2016,51.65000
            人口出生率（‰）,北京,2016,9.32000
            人口出生率（‰）,天津,2016,7.37000
            人口出生率（‰）,河北,2016,12.42000
            人口出生率（‰）,山西,2016,10.29000
            人口出生率（‰）,内蒙古,2016,9.03000
            人口出生率（‰）,辽宁,2016,6.60000
            人口出生率（‰）,吉林,2016,5.55000
            人口出生率（‰）,黑龙江,2016,6.12000
            人口出生率（‰）,上海,2016,9.00000
            人口出生率（‰）,江苏,2016,9.76000
            人口出生率（‰）,浙江,2016,11.22000
            人口出生率（‰）,安徽,2016,13.02000
            人口出生率（‰）,福建,2016,14.50000
            人口出生率（‰）,江西,2016,13.45000
            人口出生率（‰）,山东,2016,17.89000
            人口出生率（‰）,河南,2016,13.26000
