指标,地区,时间,数值
            总人口（万人）,北京,2012,2078.00000
            总人口（万人）,天津,2012,1378.00000
            总人口（万人）,河北,2012,7262.00000
            总人口（万人）,山西,2012,3548.00000
            总人口（万人）,内蒙古,2012,2464.00000
            总人口（万人）,辽宁,2012,4375.00000
            总人口（万人）,吉林,2012,2698.00000
            总人口（万人）,黑龙江,2012,3724.00000
            总人口（万人）,上海,2012,2399.00000
            总人口（万人）,江苏,2012,8120.00000
            总人口（万人）,浙江,2012,5685.00000
            总人口（万人）,安徽,2012,5978.00000
            总人口（万人）,福建,2012,3841.00000
            总人口（万人）,江西,2012,4475.00000
            总人口（万人）,山东,2012,9708.00000
            总人口（万人）,河南,2012,9532.00000
            总人口（万人）,湖北,2012,5781.00000
            总人口（万人）,湖南,2012,6590.00000
            总人口（万人）,广东,2012,11041.00000
            总人口（万人）,广西,2012,4694.00000
            总人口（万人）,海南,2012,910.00000
            总人口（万人）,重庆,2012,2975.00000
            总人口（万人）,四川,2012,8085.00000
            总人口（万人）,贵州,2012,3587.00000
            总人口（万人）,云南,2012,4631.00000
            总人口（万人）,西藏,2012,315.00000
            总人口（万人）,陕西,2012,3787.00000
            总人口（万人）,甘肃,2012,2550.00000
            总人口（万人）,青海,2012,571.00000
            总人口（万人）,宁夏,2012,659.00000
            总人口（万人）,新疆,2012,2253.00000
            城镇人口数（万人）,北京,2012,1784.00000
            城镇人口数（万人）,天津,2012,1152.00000
            城镇人口数（万人）,河北,2012,3411.00000
            城镇人口数（万人）,山西,2012,1851.00000
            城镇人口数（万人）,内蒙古,2012,1438.00000
            城镇人口数（万人）,辽宁,2012,2881.00000
            城镇人口数（万人）,吉林,2012,1477.00000
            城镇人口数（万人）,黑龙江,2012,2182.00000
            城镇人口数（万人）,上海,2012,2126.00000
            城镇人口数（万人）,江苏,2012,4990.00000
            城镇人口数（万人）,浙江,2012,3461.00000
            城镇人口数（万人）,安徽,2012,2784.00000
            城镇人口数（万人）,福建,2012,2234.00000
            城镇人口数（万人）,江西,2012,2140.00000
            城镇人口数（万人）,山东,2012,5078.00000
            城镇人口数（万人）,河南,2012,3991.00000
            城镇人口数（万人）,湖北,2012,3092.00000
            城镇人口数（万人）,湖南,2012,3097.00000
            城镇人口数（万人）,广东,2012,7140.00000
            城镇人口数（万人）,广西,2012,2038.00000
            城镇人口数（万人）,海南,2012,457.00000
            城镇人口数（万人）,重庆,2012,1678.00000
            城镇人口数（万人）,四川,2012,3516.00000
            城镇人口数（万人）,贵州,2012,1269.00000
            城镇人口数（万人）,云南,2012,1831.00000
            城镇人口数（万人）,西藏,2012,70.00000
            城镇人口数（万人）,陕西,2012,1877.00000
            城镇人口数（万人）,甘肃,2012,999.00000
            城镇人口数（万人）,青海,2012,272.00000
            城镇人口数（万人）,宁夏,2012,328.00000
            城镇人口数（万人）,新疆,2012,982.00000
            城镇人口所占比率（%）,北京,2012,86.29000
            城镇人口所占比率（%）,天津,2012,81.55000
            城镇人口所占比率（%）,河北,2012,46.60000
            城镇人口所占比率（%）,山西,2012,51.32000
            城镇人口所占比率（%）,内蒙古,2012,58.42000
            城镇人口所占比率（%）,辽宁,2012,65.65000
            城镇人口所占比率（%）,吉林,2012,54.54000
            城镇人口所占比率（%）,黑龙江,2012,56.88000
            城镇人口所占比率（%）,上海,2012,89.30000
            城镇人口所占比率（%）,江苏,2012,63.01000
            城镇人口所占比率（%）,浙江,2012,62.91000
            城镇人口所占比率（%）,安徽,2012,46.30000
            城镇人口所占比率（%）,福建,2012,59.32000
            城镇人口所占比率（%）,江西,2012,47.39000
            城镇人口所占比率（%）,山东,2012,52.03000
            城镇人口所占比率（%）,河南,2012,41.99000
            城镇人口所占比率（%）,湖北,2012,53.23000
            城镇人口所占比率（%）,湖南,2012,46.22000
            城镇人口所占比率（%）,广东,2012,67.15000
            城镇人口所占比率（%）,广西,2012,43.48000
            城镇人口所占比率（%）,海南,2012,51.02000
            城镇人口所占比率（%）,重庆,2012,56.64000
            城镇人口所占比率（%）,四川,2012,43.35000
            城镇人口所占比率（%）,贵州,2012,36.30000
            城镇人口所占比率（%）,云南,2012,38.47000
            城镇人口所占比率（%）,西藏,2012,22.87000
            城镇人口所占比率（%）,陕西,2012,49.71000
            城镇人口所占比率（%）,甘肃,2012,38.78000
            城镇人口所占比率（%）,青海,2012,47.85000
            城镇人口所占比率（%）,宁夏,2012,51.15000
            城镇人口所占比率（%）,新疆,2012,44.22000
            乡村人口数（万人）,北京,2012,286.00000
            乡村人口数（万人）,天津,2012,261.00000
            乡村人口数（万人）,河北,2012,3877.00000
            乡村人口数（万人）,山西,2012,1760.00000
            乡村人口数（万人）,内蒙古,2012,1052.00000
            乡村人口数（万人）,辽宁,2012,1508.00000
            乡村人口数（万人）,吉林,2012,1273.00000
            乡村人口数（万人）,黑龙江,2012,1652.00000
            乡村人口数（万人）,上海,2012,255.00000
            乡村人口数（万人）,江苏,2012,2930.00000
            乡村人口数（万人）,浙江,2012,2016.00000
            乡村人口数（万人）,安徽,2012,3204.00000
            乡村人口数（万人）,福建,2012,1514.00000
            乡村人口数（万人）,江西,2012,2364.00000
            乡村人口数（万人）,山东,2012,4607.00000
            乡村人口数（万人）,河南,2012,5415.00000
            乡村人口数（万人）,湖北,2012,2687.00000
            乡村人口数（万人）,湖南,2012,3542.00000
            乡村人口数（万人）,广东,2012,3454.00000
            乡村人口数（万人）,广西,2012,2644.00000
            乡村人口数（万人）,海南,2012,429.00000
            乡村人口数（万人）,重庆,2012,1267.00000
            乡村人口数（万人）,四川,2012,4561.00000
