指标,地区,时间,数值
            总人口（万人）,北京,2015,2188.00000
            总人口（万人）,天津,2015,1439.00000
            总人口（万人）,河北,2015,7345.00000
            总人口（万人）,山西,2015,3519.00000
            总人口（万人）,内蒙古,2015,2440.00000
            总人口（万人）,辽宁,2015,4338.00000
            总人口（万人）,吉林,2015,2613.00000
            总人口（万人）,黑龙江,2015,3529.00000
            总人口（万人）,上海,2015,2458.00000
            总人口（万人）,江苏,2015,8315.00000
            总人口（万人）,浙江,2015,5985.00000
            总人口（万人）,安徽,2015,6011.00000
            总人口（万人）,福建,2015,3984.00000
            总人口（万人）,江西,2015,4485.00000
            总人口（万人）,山东,2015,9866.00000
            总人口（万人）,河南,2015,9701.00000
            总人口（万人）,湖北,2015,5850.00000
            总人口（万人）,湖南,2015,6615.00000
            总人口（万人）,广东,2015,11678.00000
            总人口（万人）,广西,2015,4811.00000
            总人口（万人）,海南,2015,945.00000
            总人口（万人）,重庆,2015,3070.00000
            总人口（万人）,四川,2015,8196.00000
            总人口（万人）,贵州,2015,3708.00000
            总人口（万人）,云南,2015,4663.00000
            总人口（万人）,西藏,2015,330.00000
            总人口（万人）,陕西,2015,3846.00000
            总人口（万人）,甘肃,2015,2523.00000
            总人口（万人）,青海,2015,577.00000
            总人口（万人）,宁夏,2015,684.00000
            总人口（万人）,新疆,2015,2385.00000
            城镇人口数（万人）,北京,2015,1878.00000
            城镇人口数（万人）,天津,2015,1278.39948
            城镇人口数（万人）,河北,2015,3811.21144
            城镇人口数（万人）,山西,2015,2016.36524
            城镇人口数（万人）,内蒙古,2015,1514.15712
            城镇人口数（万人）,辽宁,2015,2951.54640
            城镇人口数（万人）,吉林,2015,1522.86129
            城镇人口数（万人）,黑龙江,2015,2241.27960
            城镇人口数（万人）,上海,2015,2115.77652
            城镇人口数（万人）,江苏,2015,5305.83476
            城镇人口数（万人）,浙江,2015,3644.66200
            城镇人口数（万人）,安徽,2015,3102.51800
            城镇人口数（万人）,福建,2015,2403.21400
            城镇人口数（万人）,江西,2015,2356.77821
            城镇人口数（万人）,山东,2015,5613.86592
            城镇人口数（万人）,河南,2015,4441.38000
            城镇人口数（万人）,湖北,2015,3326.57775
            城镇人口数（万人）,湖南,2015,3451.88397
            城镇人口数（万人）,广东,2015,7454.34790
            城镇人口数（万人）,广西,2015,2256.99760
            城镇人口数（万人）,海南,2015,502.04398
            城镇人口数（万人）,重庆,2015,1838.28557
            城镇人口数（万人）,四川,2015,3913.00000
            城镇人口数（万人）,贵州,2015,1482.74295
            城镇人口数（万人）,云南,2015,2054.62194
            城镇人口数（万人）,西藏,2015,89.86928
            城镇人口数（万人）,陕西,2015,2045.18560
            城镇人口数（万人）,甘肃,2015,1122.74564
            城镇人口数（万人）,青海,2015,295.98029
            城镇人口数（万人）,宁夏,2015,368.87012
            城镇人口数（万人）,新疆,2015,1114.50048
            城镇人口所占比率（%）,北京,2015,86.71000
            城镇人口所占比率（%）,天津,2015,82.88000
            城镇人口所占比率（%）,河北,2015,51.67000
            城镇人口所占比率（%）,山西,2015,55.87000
            城镇人口所占比率（%）,内蒙古,2015,62.09000
            城镇人口所占比率（%）,辽宁,2015,68.05000
            城镇人口所占比率（%）,吉林,2015,57.64000
            城镇人口所占比率（%）,黑龙江,2015,60.47000
            城镇人口所占比率（%）,上海,2015,88.53000
            城镇人口所占比率（%）,江苏,2015,67.49000
            城镇人口所占比率（%）,浙江,2015,66.32000
            城镇人口所占比率（%）,安徽,2015,50.97000
            城镇人口所占比率（%）,福建,2015,63.22000
            城镇人口所占比率（%）,江西,2015,52.30000
            城镇人口所占比率（%）,山东,2015,56.97000
            城镇人口所占比率（%）,河南,2015,47.02000
            城镇人口所占比率（%）,湖北,2015,57.18000
            城镇人口所占比率（%）,湖南,2015,50.79000
