指标,地区,时间,数值
            总人口（万人）,北京,1984,965.00000
            总人口（万人）,天津,1984,795.52000
            总人口（万人）,河北,1984,5487.00000
            总人口（万人）,山西,1984,2631.48000
            总人口（万人）,内蒙古,1984,1993.10000
            总人口（万人）,辽宁,1984,3654.80000
            总人口（万人）,吉林,1984,2284.50000
            总人口（万人）,黑龙江,1984,3331.00000
            总人口（万人）,上海,1984,1204.78000
            总人口（万人）,江苏,1984,6171.43000
            总人口（万人）,浙江,1984,3993.09000
            总人口（万人）,安徽,1984,5103.00000
            总人口（万人）,福建,1984,2720.00000
            总人口（万人）,江西,1984,3457.89000
            总人口（万人）,山东,1984,7637.00000
            总人口（万人）,河南,1984,7737.00000
            总人口（万人）,湖北,1984,4917.75000
            总人口（万人）,湖南,1984,5561.32000
            总人口（万人）,广东,1984,5576.59000
            总人口（万人）,广西,1984,3806.00000
            总人口（万人）,海南,1984,589.31000
            总人口（万人）,重庆,1984,2747.75000
            总人口（万人）,四川,1984,7364.00000
            总人口（万人）,贵州,1984,2931.85000
            总人口（万人）,云南,1984,3372.10000
            总人口（万人）,西藏,1984,193.14000
            总人口（万人）,陕西,1984,2965.73000
            总人口（万人）,甘肃,1984,2025.88000
            总人口（万人）,青海,1984,401.61000
            总人口（万人）,宁夏,1984,406.87000
            总人口（万人）,新疆,1984,1344.08000
            城镇人口数（万人）,北京,1984,570.00000
            城镇人口数（万人）,天津,1984,437.09000
            城镇人口数（万人）,山西,1984,610.76651
            城镇人口数（万人）,内蒙古,1984,847.10000
            城镇人口数（万人）,辽宁,1984,1447.00000
            城镇人口数（万人）,吉林,1984,1256.10000
            城镇人口数（万人）,黑龙江,1984,1398.00000
            城镇人口数（万人）,上海,1984,444.03000
            城镇人口数（万人）,江苏,1984,1396.20000
            城镇人口数（万人）,江西,1984,680.16650
            城镇人口数（万人）,山东,1984,936.00000
            城镇人口数（万人）,河南,1984,1137.33900
            城镇人口数（万人）,湖北,1984,877.41000
            城镇人口数（万人）,湖南,1984,857.56000
            城镇人口数（万人）,广东,1984,1097.35000
            城镇人口数（万人）,广西,1984,1434.00000
            城镇人口数（万人）,海南,1984,59.82000
            城镇人口数（万人）,贵州,1984,854.14000
            城镇人口数（万人）,云南,1984,698.70000
            城镇人口数（万人）,西藏,1984,18.77000
            城镇人口数（万人）,甘肃,1984,345.18000
            城镇人口数（万人）,青海,1984,128.63000
            城镇人口数（万人）,宁夏,1984,78.22000
            城镇人口数（万人）,新疆,1984,544.03000
            城镇人口所占比率（%）,安徽,1984,15.33000
            乡村人口数（万人）,北京,1984,395.00000
            乡村人口数（万人）,天津,1984,358.43000
            乡村人口数（万人）,山西,1984,2020.71349
            乡村人口数（万人）,内蒙古,1984,1146.00000
            乡村人口数（万人）,辽宁,1984,2208.00000
            乡村人口数（万人）,吉林,1984,1028.40000
            乡村人口数（万人）,黑龙江,1984,1933.00000
            乡村人口数（万人）,上海,1984,760.75000
            乡村人口数（万人）,江苏,1984,4775.23000
            乡村人口数（万人）,江西,1984,2777.72140
            乡村人口数（万人）,山东,1984,6701.00000
            乡村人口数（万人）,河南,1984,6599.66100
            乡村人口数（万人）,湖北,1984,3998.66000
            乡村人口数（万人）,湖南,1984,4703.76000
            乡村人口数（万人）,广东,1984,4479.24000
            乡村人口数（万人）,广西,1984,2372.00000
            乡村人口数（万人）,海南,1984,529.49000
            乡村人口数（万人）,贵州,1984,2077.71000
            乡村人口数（万人）,云南,1984,2673.40000
            乡村人口数（万人）,西藏,1984,174.37000
            乡村人口数（万人）,甘肃,1984,1680.70000
            乡村人口数（万人）,青海,1984,272.98000
            乡村人口数（万人）,宁夏,1984,328.60000
            乡村人口数（万人）,新疆,1984,800.05000
            乡村人口所占比率（%）,安徽,1984,84.67000
            户籍人口（万人）,天津,1984,795.52000
            户籍人口（万人）,内蒙古,1984,1993.10000
            户籍人口（万人）,辽宁,1984,3655.00000
            户籍人口（万人）,吉林,1984,2284.50000
            户籍人口（万人）,江苏,1984,6171.43000
            户籍人口（万人）,浙江,1984,3993.09000
            户籍人口（万人）,安徽,1984,5103.00000
            户籍人口（万人）,山东,1984,7637.00000
            户籍人口（万人）,湖南,1984,5561.32000
            户籍人口（万人）,广西,1984,3806.00000
            户籍人口（万人）,海南,1984,589.31000
            户籍人口（万人）,重庆,1984,2747.75000
            户籍人口（万人）,贵州,1984,2931.85000
            户籍人口（万人）,西藏,1984,193.14000
            户籍人口（万人）,陕西,1984,2966.00000
            户籍人口（万人）,宁夏,1984,406.87000
            户籍人口（万人）,新疆,1984,1344.08000
            人口出生率（‰）,北京,1984,16.74000
            人口出生率（‰）,天津,1984,15.67000
            人口出生率（‰）,河北,1984,16.70000
            人口出生率（‰）,山西,1984,19.96000
            人口出生率（‰）,内蒙古,1984,18.90000
            人口出生率（‰）,辽宁,1984,10.80000
            人口出生率（‰）,吉林,1984,11.84000
            人口出生率（‰）,黑龙江,1984,14.44000
            人口出生率（‰）,上海,1984,13.70000
            人口出生率（‰）,江苏,1984,10.42000
            人口出生率（‰）,浙江,1984,12.52000
            人口出生率（‰）,安徽,1984,16.08000
            人口出生率（‰）,福建,1984,25.68000
            人口出生率（‰）,江西,1984,25.30000
            人口出生率（‰）,山东,1984,12.99000
            人口出生率（‰）,河南,1984,18.89000
            人口出生率（‰）,湖北,1984,19.00000
            人口出生率（‰）,湖南,1984,16.66000
            人口出生率（‰）,广东,1984,20.75000
            人口出生率（‰）,广西,1984,28.34000
            人口出生率（‰）,海南,1984,17.60000
            人口出生率（‰）,重庆,1984,10.06000
            人口出生率（‰）,四川,1984,10.80000
            人口出生率（‰）,贵州,1984,18.85000
            人口出生率（‰）,云南,1984,20.29000
            人口出生率（‰）,西藏,1984,27.00000
            人口出生率（‰）,陕西,1984,16.61000
            人口出生率（‰）,甘肃,1984,19.78000
            人口出生率（‰）,青海,1984,15.94000
            人口出生率（‰）,宁夏,1984,18.58000
            人口出生率（‰）,新疆,1984,19.76000
            人口死亡率（‰）,北京,1984,5.53000
            人口死亡率（‰）,天津,1984,5.43000
            人口死亡率（‰）,河北,1984,5.40000
            人口死亡率（‰）,山西,1984,6.00000
            人口死亡率（‰）,内蒙古,1984,5.50000
            人口死亡率（‰）,辽宁,1984,5.00000
            人口死亡率（‰）,吉林,1984,5.34000
            人口死亡率（‰）,黑龙江,1984,4.67000
            人口死亡率（‰）,上海,1984,6.50000
            人口死亡率（‰）,江苏,1984,5.90000
            人口死亡率（‰）,浙江,1984,5.99000
            人口死亡率（‰）,安徽,1984,5.32000
            人口死亡率（‰）,福建,1984,6.25000
            人口死亡率（‰）,江西,1984,6.80000
            人口死亡率（‰）,山东,1984,6.03000
            人口死亡率（‰）,河南,1984,6.26000
            人口死亡率（‰）,湖北,1984,8.35000
            人口死亡率（‰）,湖南,1984,7.20000
            人口死亡率（‰）,广东,1984,6.21000
            人口死亡率（‰）,广西,1984,5.87000
            人口死亡率（‰）,海南,1984,4.15000
            人口死亡率（‰）,重庆,1984,6.83000
            人口死亡率（‰）,四川,1984,7.10000
            人口死亡率（‰）,贵州,1984,7.30000
            人口死亡率（‰）,云南,1984,7.92000
            人口死亡率（‰）,西藏,1984,8.60000
            人口死亡率（‰）,陕西,1984,6.15000
            人口死亡率（‰）,甘肃,1984,6.01000
            人口死亡率（‰）,青海,1984,5.10000
            人口死亡率（‰）,宁夏,1984,3.77000
            人口死亡率（‰）,新疆,1984,6.45000
            人口自然增长率（‰）,北京,1984,11.21000
            人口自然增长率（‰）,天津,1984,10.24000
            人口自然增长率（‰）,河北,1984,11.30000
            人口自然增长率（‰）,山西,1984,13.96000
            人口自然增长率（‰）,内蒙古,1984,13.40000
            人口自然增长率（‰）,辽宁,1984,5.80000
            人口自然增长率（‰）,吉林,1984,6.50000
            人口自然增长率（‰）,黑龙江,1984,9.77000
            人口自然增长率（‰）,上海,1984,7.20000
            人口自然增长率（‰）,江苏,1984,4.52000
            人口自然增长率（‰）,浙江,1984,6.53000
            人口自然增长率（‰）,安徽,1984,10.76000
            人口自然增长率（‰）,福建,1984,19.43000
            人口自然增长率（‰）,江西,1984,18.50000
            人口自然增长率（‰）,山东,1984,6.96000
            人口自然增长率（‰）,河南,1984,12.63000
            人口自然增长率（‰）,湖北,1984,10.65000
            人口自然增长率（‰）,湖南,1984,9.46000
            人口自然增长率（‰）,广东,1984,14.54000
            人口自然增长率（‰）,广西,1984,22.47000
            人口自然增长率（‰）,海南,1984,13.45000
            人口自然增长率（‰）,重庆,1984,3.23000
            人口自然增长率（‰）,四川,1984,3.70000
            人口自然增长率（‰）,贵州,1984,11.55000
            人口自然增长率（‰）,云南,1984,12.37000
            人口自然增长率（‰）,西藏,1984,18.40000
            人口自然增长率（‰）,陕西,1984,10.46000
            人口自然增长率（‰）,甘肃,1984,13.77000
            人口自然增长率（‰）,青海,1984,10.84000
            人口自然增长率（‰）,宁夏,1984,14.81000
            人口自然增长率（‰）,新疆,1984,13.31000

数据来源：<p>中国国家统计局</p>
由EPS DATA整理
