指标,地区,时间,数值
            总人口（万人）,北京,2011,2024.00000
            总人口（万人）,天津,2011,1341.00000
            总人口（万人）,河北,2011,7232.00000
            总人口（万人）,山西,2011,3562.00000
            总人口（万人）,内蒙古,2011,2470.00000
            总人口（万人）,辽宁,2011,4379.00000
            总人口（万人）,吉林,2011,2725.00000
            总人口（万人）,黑龙江,2011,3782.00000
            总人口（万人）,上海,2011,2356.00000
            总人口（万人）,江苏,2011,8023.00000
            总人口（万人）,浙江,2011,5570.00000
            总人口（万人）,安徽,2011,5972.00000
            总人口（万人）,福建,2011,3784.00000
            总人口（万人）,江西,2011,4474.00000
            总人口（万人）,山东,2011,9665.00000
            总人口（万人）,河南,2011,9461.00000
            总人口（万人）,湖北,2011,5760.00000
            总人口（万人）,湖南,2011,6581.00000
            总人口（万人）,广东,2011,10756.00000
            总人口（万人）,广西,2011,4655.00000
            总人口（万人）,海南,2011,890.00000
            总人口（万人）,重庆,2011,2944.00000
            总人口（万人）,四川,2011,8064.00000
            总人口（万人）,贵州,2011,3530.00000
            总人口（万人）,云南,2011,4620.00000
            总人口（万人）,西藏,2011,309.00000
            总人口（万人）,陕西,2011,3765.00000
            总人口（万人）,甘肃,2011,2552.00000
            总人口（万人）,青海,2011,568.00000
            总人口（万人）,宁夏,2011,648.00000
            总人口（万人）,新疆,2011,2225.00000
            城镇人口数（万人）,北京,2011,1740.00000
            城镇人口数（万人）,天津,2011,1090.00000
            城镇人口数（万人）,河北,2011,3302.00000
            城镇人口数（万人）,山西,2011,1785.00000
            城镇人口数（万人）,内蒙古,2011,1405.00000
            城镇人口数（万人）,辽宁,2011,2807.00000
            城镇人口数（万人）,吉林,2011,1468.00000
            城镇人口数（万人）,黑龙江,2011,2166.00000
            城镇人口数（万人）,上海,2011,2096.00000
            城镇人口数（万人）,江苏,2011,4889.00000
            城镇人口数（万人）,浙江,2011,3403.00000
            城镇人口数（万人）,安徽,2011,2674.00000
            城镇人口数（万人）,福建,2011,2161.00000
            城镇人口数（万人）,江西,2011,2051.00000
            城镇人口数（万人）,山东,2011,4910.00000
            城镇人口数（万人）,河南,2011,3809.00000
            城镇人口数（万人）,湖北,2011,2984.00000
            城镇人口数（万人）,湖南,2011,2975.00000
            城镇人口数（万人）,广东,2011,6986.00000
            城镇人口数（万人）,广西,2011,1942.00000
            城镇人口数（万人）,海南,2011,443.00000
            城镇人口数（万人）,重庆,2011,1606.00000
            城镇人口数（万人）,四川,2011,3367.00000
            城镇人口数（万人）,贵州,2011,1213.00000
            城镇人口数（万人）,云南,2011,1704.00000
            城镇人口数（万人）,西藏,2011,69.00000
            城镇人口数（万人）,陕西,2011,1770.00000
            城镇人口数（万人）,甘肃,2011,953.00000
            城镇人口数（万人）,青海,2011,263.00000
            城镇人口数（万人）,宁夏,2011,319.00000
            城镇人口数（万人）,新疆,2011,962.00000
            城镇人口所占比率（%）,北京,2011,86.20000
            城镇人口所占比率（%）,天津,2011,80.43000
            城镇人口所占比率（%）,河北,2011,45.59000
            城镇人口所占比率（%）,山西,2011,49.79000
            城镇人口所占比率（%）,内蒙古,2011,57.04000
            城镇人口所占比率（%）,辽宁,2011,64.05000
            城镇人口所占比率（%）,吉林,2011,53.40000
            城镇人口所占比率（%）,黑龙江,2011,56.49000
            城镇人口所占比率（%）,上海,2011,89.30000
            城镇人口所占比率（%）,江苏,2011,62.01000
            城镇人口所占比率（%）,浙江,2011,62.29000
            城镇人口所占比率（%）,安徽,2011,44.80000
            城镇人口所占比率（%）,福建,2011,58.11000
            城镇人口所占比率（%）,江西,2011,45.75000
            城镇人口所占比率（%）,山东,2011,50.86000
            城镇人口所占比率（%）,河南,2011,40.47000
            城镇人口所占比率（%）,湖北,2011,51.78000
            城镇人口所占比率（%）,湖南,2011,44.97000
            城镇人口所占比率（%）,广东,2011,66.57000
            城镇人口所占比率（%）,广西,2011,41.90000
            城镇人口所占比率（%）,海南,2011,50.34000
            城镇人口所占比率（%）,重庆,2011,54.98000
            城镇人口所占比率（%）,四川,2011,41.85000
            城镇人口所占比率（%）,贵州,2011,35.03000
            城镇人口所占比率（%）,云南,2011,36.57000
            城镇人口所占比率（%）,西藏,2011,22.81000
            城镇人口所占比率（%）,陕西,2011,47.35000
            城镇人口所占比率（%）,甘肃,2011,37.25000
            城镇人口所占比率（%）,青海,2011,46.53000
            城镇人口所占比率（%）,宁夏,2011,50.20000
            城镇人口所占比率（%）,新疆,2011,43.73000
            乡村人口数（万人）,北京,2011,279.00000
            乡村人口数（万人）,天津,2011,264.00000
            乡村人口数（万人）,河北,2011,3939.00000
            乡村人口数（万人）,山西,2011,1808.00000
            乡村人口数（万人）,内蒙古,2011,1077.00000
            乡村人口数（万人）,辽宁,2011,1576.00000
            乡村人口数（万人）,吉林,2011,1281.00000
            乡村人口数（万人）,黑龙江,2011,1668.00000
            乡村人口数（万人）,上海,2011,251.00000
            乡村人口数（万人）,江苏,2011,3009.00000
            乡村人口数（万人）,浙江,2011,2060.00000
            乡村人口数（万人）,安徽,2011,3294.00000
            乡村人口数（万人）,福建,2011,1559.00000
            乡村人口数（万人）,江西,2011,2437.00000
            乡村人口数（万人）,山东,2011,4727.00000
            乡村人口数（万人）,河南,2011,5579.00000
            乡村人口数（万人）,湖北,2011,2774.00000
            乡村人口数（万人）,湖南,2011,3621.00000
            乡村人口数（万人）,广东,2011,3519.00000
            乡村人口数（万人）,广西,2011,2703.00000
            乡村人口数（万人）,海南,2011,434.00000
            乡村人口数（万人）,重庆,2011,1313.00000
            乡村人口数（万人）,四川,2011,4683.00000
            乡村人口数（万人）,贵州,2011,2256.00000
            乡村人口数（万人）,云南,2011,2927.00000
            乡村人口数（万人）,西藏,2011,234.00000
            乡村人口数（万人）,陕西,2011,1973.00000
            乡村人口数（万人）,甘肃,2011,1612.00000
            乡村人口数（万人）,青海,2011,306.00000
            乡村人口数（万人）,宁夏,2011,321.00000
            乡村人口数（万人）,新疆,2011,1247.00000
            乡村人口所占比率（%）,北京,2011,13.80000
            乡村人口所占比率（%）,天津,2011,19.50000
            乡村人口所占比率（%）,河北,2011,54.40000
            乡村人口所占比率（%）,山西,2011,50.32000
            乡村人口所占比率（%）,内蒙古,2011,43.38000
            乡村人口所占比率（%）,辽宁,2011,35.95000
            乡村人口所占比率（%）,吉林,2011,46.60000
            乡村人口所占比率（%）,黑龙江,2011,43.50000
            乡村人口所占比率（%）,上海,2011,10.70000
            乡村人口所占比率（%）,江苏,2011,38.10000
            乡村人口所占比率（%）,浙江,2011,37.70000
            乡村人口所占比率（%）,安徽,2011,55.20000
            乡村人口所占比率（%）,福建,2011,41.90000
            乡村人口所占比率（%）,江西,2011,54.30000
            乡村人口所占比率（%）,山东,2011,49.05000
            乡村人口所占比率（%）,河南,2011,59.43000
            乡村人口所占比率（%）,湖北,2011,48.17000
            乡村人口所占比率（%）,湖南,2011,54.90000
            乡村人口所占比率（%）,广东,2011,33.50000
            乡村人口所占比率（%）,广西,2011,58.20000
            乡村人口所占比率（%）,海南,2011,49.50000
            乡村人口所占比率（%）,重庆,2011,44.98000
            乡村人口所占比率（%）,四川,2011,58.17000
            乡村人口所占比率（%）,贵州,2011,65.04000
            乡村人口所占比率（%）,云南,2011,63.20000
            乡村人口所占比率（%）,西藏,2011,77.29000
            乡村人口所占比率（%）,陕西,2011,52.70000
            乡村人口所占比率（%）,甘肃,2011,62.85000
            乡村人口所占比率（%）,青海,2011,53.78000
            乡村人口所占比率（%）,宁夏,2011,50.18000
            乡村人口所占比率（%）,新疆,2011,56.46000
            户籍人口（万人）,北京,2011,1280.91570
            户籍人口（万人）,天津,2011,1000.39860
            户籍人口（万人）,河北,2011,7344.76250
            户籍人口（万人）,山西,2011,3499.50040
            户籍人口（万人）,内蒙古,2011,2465.93250
            户籍人口（万人）,辽宁,2011,4254.98390
            户籍人口（万人）,吉林,2011,2726.53890
            户籍人口（万人）,黑龙江,2011,3834.31500
            户籍人口（万人）,上海,2011,1419.35870
            户籍人口（万人）,江苏,2011,7514.25010
            户籍人口（万人）,浙江,2011,4781.31320
            户籍人口（万人）,安徽,2011,6886.58120
            户籍人口（万人）,福建,2011,3551.76110
            户籍人口（万人）,江西,2011,4752.56160
            户籍人口（万人）,山东,2011,9590.99770
            户籍人口（万人）,河南,2011,10922.44610
            户籍人口（万人）,湖北,2011,6164.06160
            户籍人口（万人）,湖南,2011,7134.88630
            户籍人口（万人）,广东,2011,8637.19370
            户籍人口（万人）,广西,2011,5368.63530
            户籍人口（万人）,海南,2011,907.82270
            户籍人口（万人）,重庆,2011,3329.81400
            户籍人口（万人）,四川,2011,9058.39280
            户籍人口（万人）,贵州,2011,4238.43880
            户籍人口（万人）,云南,2011,4562.28750
            户籍人口（万人）,西藏,2011,302.27360
            户籍人口（万人）,陕西,2011,3908.67650
            户籍人口（万人）,甘肃,2011,2728.87920
            户籍人口（万人）,青海,2011,557.58500
            户籍人口（万人）,宁夏,2011,651.63100
            户籍人口（万人）,新疆,2011,2202.66300
            男性人口（万人）,北京,2011,643.84000
            男性人口（万人）,天津,2011,502.92000
            男性人口（万人）,河北,2011,3741.56000
            男性人口（万人）,山西,2011,1791.65000
            男性人口（万人）,内蒙古,2011,1258.46000
            男性人口（万人）,辽宁,2011,2143.62000
            男性人口（万人）,吉林,2011,1377.90000
            男性人口（万人）,黑龙江,2011,1937.67000
            男性人口（万人）,上海,2011,706.37000
            男性人口（万人）,江苏,2011,3811.84000
            男性人口（万人）,浙江,2011,2426.93000
            男性人口（万人）,安徽,2011,3572.30000
            男性人口（万人）,福建,2011,1828.47000
            男性人口（万人）,江西,2011,2487.39000
            男性人口（万人）,山东,2011,4869.59000
            男性人口（万人）,河南,2011,5641.43000
            男性人口（万人）,湖北,2011,3193.94000
            男性人口（万人）,湖南,2011,3700.51000
            男性人口（万人）,广东,2011,4445.48000
            男性人口（万人）,广西,2011,2823.12000
            男性人口（万人）,海南,2011,474.22000
            男性人口（万人）,重庆,2011,1720.53000
            男性人口（万人）,四川,2011,4665.59000
            男性人口（万人）,贵州,2011,2205.76000
            男性人口（万人）,云南,2011,2350.41000
            男性人口（万人）,西藏,2011,151.63000
            男性人口（万人）,陕西,2011,2021.73000
            男性人口（万人）,甘肃,2011,1407.09000
            男性人口（万人）,青海,2011,283.21000
            男性人口（万人）,宁夏,2011,331.23000
            男性人口（万人）,新疆,2011,1121.74000
            女性人口（万人）,北京,2011,637.07000
            女性人口（万人）,天津,2011,497.48000
            女性人口（万人）,河北,2011,3603.20000
            女性人口（万人）,山西,2011,1707.85000
            女性人口（万人）,内蒙古,2011,1207.48000
            女性人口（万人）,辽宁,2011,2111.36000
            女性人口（万人）,吉林,2011,1348.64000
            女性人口（万人）,黑龙江,2011,1896.64000
            女性人口（万人）,上海,2011,712.99000
            女性人口（万人）,江苏,2011,3702.41000
            女性人口（万人）,浙江,2011,2354.38000
            女性人口（万人）,安徽,2011,3314.28000
            女性人口（万人）,福建,2011,1723.30000
            女性人口（万人）,江西,2011,2265.17000
            女性人口（万人）,山东,2011,4721.41000
            女性人口（万人）,河南,2011,5281.02000
            女性人口（万人）,湖北,2011,2970.12000
            女性人口（万人）,湖南,2011,3434.37000
            女性人口（万人）,广东,2011,4191.71000
            女性人口（万人）,广西,2011,2545.51000
            女性人口（万人）,海南,2011,433.60000
