指标,地区,时间,数值
            总人口（万人）,北京,1998,1246.00000
            总人口（万人）,天津,1998,957.00000
            总人口（万人）,河北,1998,6569.00000
            总人口（万人）,山西,1998,3172.00000
            总人口（万人）,内蒙古,1998,2345.00000
            总人口（万人）,辽宁,1998,4157.00000
            总人口（万人）,吉林,1998,2644.00000
            总人口（万人）,黑龙江,1998,3773.00000
            总人口（万人）,上海,1998,1464.00000
            总人口（万人）,江苏,1998,7182.00000
            总人口（万人）,浙江,1998,4456.00000
            总人口（万人）,安徽,1998,6184.00000
            总人口（万人）,福建,1998,3299.00000
            总人口（万人）,江西,1998,4191.00000
            总人口（万人）,山东,1998,8838.00000
            总人口（万人）,河南,1998,9315.00000
            总人口（万人）,湖北,1998,5907.00000
            总人口（万人）,湖南,1998,6502.00000
            总人口（万人）,广东,1998,7143.00000
            总人口（万人）,广西,1998,4675.00000
            总人口（万人）,海南,1998,753.00000
            总人口（万人）,重庆,1998,3060.00000
            总人口（万人）,四川,1998,8493.00000
            总人口（万人）,贵州,1998,3658.00000
            总人口（万人）,云南,1998,4143.80000
            总人口（万人）,西藏,1998,252.00000
            总人口（万人）,陕西,1998,3596.00000
            总人口（万人）,甘肃,1998,2519.00000
            总人口（万人）,青海,1998,502.80000
            总人口（万人）,宁夏,1998,538.00000
            总人口（万人）,新疆,1998,1747.00000
            城镇人口数（万人）,北京,1998,957.70000
            城镇人口数（万人）,天津,1998,521.37000
            城镇人口数（万人）,山西,1998,984.33366
            城镇人口数（万人）,内蒙古,1998,936.70000
            城镇人口数（万人）,辽宁,1998,1863.00000
            城镇人口数（万人）,吉林,1998,2283.60000
            城镇人口数（万人）,黑龙江,1998,2037.40000
            城镇人口数（万人）,上海,1998,352.93000
            城镇人口数（万人）,江苏,1998,2262.47000
            城镇人口数（万人）,江西,1998,1091.89340
            城镇人口数（万人）,山东,1998,2296.00000
            城镇人口数（万人）,河南,1998,1936.58850
            城镇人口数（万人）,湖北,1998,1884.41000
            城镇人口数（万人）,湖南,1998,1684.00000
            城镇人口数（万人）,广西,1998,3423.00000
            城镇人口数（万人）,海南,1998,175.09000
            城镇人口数（万人）,重庆,1998,935.86000
            城镇人口数（万人）,贵州,1998,2539.76000
            城镇人口数（万人）,云南,1998,1951.70000
            城镇人口数（万人）,西藏,1998,41.72000
            城镇人口数（万人）,甘肃,1998,592.63000
            城镇人口数（万人）,青海,1998,174.18000
            城镇人口数（万人）,宁夏,1998,152.22000
            城镇人口数（万人）,新疆,1998,875.42000
            城镇人口所占比率（%）,安徽,1998,22.33000
            乡村人口数（万人）,北京,1998,287.90000
            乡村人口数（万人）,天津,1998,383.72000
            乡村人口数（万人）,山西,1998,2187.86634
            乡村人口数（万人）,内蒙古,1998,1408.20000
            乡村人口数（万人）,辽宁,1998,2227.00000
            乡村人口数（万人）,吉林,1998,319.60000
            乡村人口数（万人）,黑龙江,1998,1735.60000
            乡村人口数（万人）,上海,1998,953.65000
            乡村人口数（万人）,江苏,1998,4919.99000
