指标,地区,时间,数值
            总人口（万人）,北京,2021,2189.00000
            总人口（万人）,天津,2021,1373.00000
            总人口（万人）,河北,2021,7448.00000
            总人口（万人）,山西,2021,3480.00000
            总人口（万人）,内蒙古,2021,2400.00000
            总人口（万人）,辽宁,2021,4229.00000
            总人口（万人）,吉林,2021,2375.00000
            总人口（万人）,黑龙江,2021,3125.00000
            总人口（万人）,上海,2021,2489.00000
            总人口（万人）,江苏,2021,8505.00000
            总人口（万人）,浙江,2021,6540.00000
            总人口（万人）,安徽,2021,6113.00000
            总人口（万人）,福建,2021,4187.00000
            总人口（万人）,江西,2021,4517.00000
            总人口（万人）,山东,2021,10170.00000
            总人口（万人）,河南,2021,9883.00000
            总人口（万人）,湖北,2021,5830.00000
            总人口（万人）,湖南,2021,6622.00000
            总人口（万人）,广东,2021,12684.00000
            总人口（万人）,广西,2021,5037.00000
            总人口（万人）,海南,2021,1020.00000
            总人口（万人）,重庆,2021,3212.00000
            总人口（万人）,四川,2021,8372.00000
            总人口（万人）,贵州,2021,3852.00000
            总人口（万人）,云南,2021,4690.00000
            总人口（万人）,西藏,2021,366.00000
            总人口（万人）,陕西,2021,3954.00000
            总人口（万人）,甘肃,2021,2490.00000
            总人口（万人）,青海,2021,594.00000
            总人口（万人）,宁夏,2021,725.00000
            总人口（万人）,新疆,2021,2589.00000
            城镇人口数（万人）,北京,2021,1916.00000
            城镇人口数（万人）,天津,2021,1165.00000
            城镇人口数（万人）,河北,2021,4554.00000
            城镇人口数（万人）,山西,2021,2207.00000
            城镇人口数（万人）,内蒙古,2021,1637.00000
            城镇人口数（万人）,辽宁,2021,3079.00000
            城镇人口数（万人）,吉林,2021,1505.00000
            城镇人口数（万人）,黑龙江,2021,2053.00000
            城镇人口数（万人）,上海,2021,2223.00000
            城镇人口数（万人）,江苏,2021,6289.00000
            城镇人口数（万人）,浙江,2021,4752.00000
            城镇人口数（万人）,安徽,2021,3631.00000
            城镇人口数（万人）,福建,2021,2918.00000
            城镇人口数（万人）,江西,2021,2776.00000
            城镇人口数（万人）,山东,2021,6503.00000
            城镇人口数（万人）,河南,2021,5579.00000
            城镇人口数（万人）,湖北,2021,3736.00000
            城镇人口数（万人）,湖南,2021,3954.00000
            城镇人口数（万人）,广东,2021,9466.00000
            城镇人口数（万人）,广西,2021,2774.00000
            城镇人口数（万人）,海南,2021,622.00000
            城镇人口数（万人）,重庆,2021,2259.00000
            城镇人口数（万人）,四川,2021,4841.00000
            城镇人口数（万人）,贵州,2021,2093.00000
            城镇人口数（万人）,云南,2021,2394.00000
            城镇人口数（万人）,西藏,2021,134.00000
            城镇人口数（万人）,陕西,2021,2516.00000
            城镇人口数（万人）,甘肃,2021,1328.00000
            城镇人口数（万人）,青海,2021,362.00000
            城镇人口数（万人）,宁夏,2021,479.00000
            城镇人口数（万人）,新疆,2021,1482.00000
            城镇人口所占比率（%）,北京,2021,87.50000
            城镇人口所占比率（%）,天津,2021,84.88000
            城镇人口所占比率（%）,河北,2021,61.14000
            城镇人口所占比率（%）,山西,2021,63.42000
            城镇人口所占比率（%）,内蒙古,2021,68.21000
            城镇人口所占比率（%）,辽宁,2021,72.81000
            城镇人口所占比率（%）,吉林,2021,63.36000
            城镇人口所占比率（%）,黑龙江,2021,65.69000
            城镇人口所占比率（%）,上海,2021,89.30000
            城镇人口所占比率（%）,江苏,2021,73.94000
            城镇人口所占比率（%）,浙江,2021,72.66000
            城镇人口所占比率（%）,安徽,2021,59.39000
            城镇人口所占比率（%）,福建,2021,69.70000
            城镇人口所占比率（%）,江西,2021,61.46000
            城镇人口所占比率（%）,山东,2021,63.94000
            城镇人口所占比率（%）,河南,2021,56.45000
            城镇人口所占比率（%）,湖北,2021,64.09000
            城镇人口所占比率（%）,湖南,2021,59.71000
            城镇人口所占比率（%）,广东,2021,74.63000
            城镇人口所占比率（%）,广西,2021,55.08000
            城镇人口所占比率（%）,海南,2021,60.97000
            城镇人口所占比率（%）,重庆,2021,70.32000
            城镇人口所占比率（%）,四川,2021,57.82000
            城镇人口所占比率（%）,贵州,2021,54.33000
            城镇人口所占比率（%）,云南,2021,51.05000
            城镇人口所占比率（%）,西藏,2021,36.61000
            城镇人口所占比率（%）,陕西,2021,63.63000
            城镇人口所占比率（%）,甘肃,2021,53.33000
            城镇人口所占比率（%）,青海,2021,61.02000
            城镇人口所占比率（%）,宁夏,2021,66.04000
            城镇人口所占比率（%）,新疆,2021,57.26000
            乡村人口数（万人）,北京,2021,273.00000
            乡村人口数（万人）,天津,2021,208.00000
            乡村人口数（万人）,河北,2021,2894.00000
            乡村人口数（万人）,山西,2021,1273.00000
