指标,地区,时间,数值
            总人口（万人）,北京,1988,1061.00000
            总人口（万人）,天津,1988,839.21000
            总人口（万人）,河北,1988,5795.00000
            总人口（万人）,山西,1988,2807.24000
            总人口（万人）,内蒙古,1988,2093.90000
            总人口（万人）,辽宁,1988,3825.50000
            总人口（万人）,吉林,1988,2357.40000
            总人口（万人）,黑龙江,1988,3466.00000
            总人口（万人）,上海,1988,1262.42000
            总人口（万人）,江苏,1988,6438.27000
            总人口（万人）,浙江,1988,4169.85000
            总人口（万人）,安徽,1988,5377.00000
            总人口（万人）,福建,1988,2929.00000
            总人口（万人）,江西,1988,3683.88000
            总人口（万人）,山东,1988,8009.00000
            总人口（万人）,河南,1988,8317.00000
            总人口（万人）,湖北,1988,5184.94000
            总人口（万人）,湖南,1988,5915.68000
            总人口（万人）,广东,1988,5928.31000
            总人口（万人）,广西,1988,4088.00000
            总人口（万人）,海南,1988,626.85000
            总人口（万人）,重庆,1988,2873.34000
            总人口（万人）,四川,1988,7716.40000
            总人口（万人）,贵州,1988,3127.27000
            总人口（万人）,云南,1988,3594.00000
            总人口（万人）,西藏,1988,207.95000
            总人口（万人）,陕西,1988,3140.03000
            总人口（万人）,甘肃,1988,2148.15000
            总人口（万人）,青海,1988,434.20000
            总人口（万人）,宁夏,1988,444.53000
            总人口（万人）,新疆,1988,1426.42000
            城镇人口数（万人）,北京,1988,650.00000
            城镇人口数（万人）,天津,1988,467.38000
            城镇人口数（万人）,山西,1988,763.00783
            城镇人口数（万人）,内蒙古,1988,1033.80000
            城镇人口数（万人）,辽宁,1988,1593.00000
            城镇人口数（万人）,吉林,1988,1728.60000
            城镇人口数（万人）,黑龙江,1988,1589.90000
            城镇人口数（万人）,上海,1988,423.49000
            城镇人口数（万人）,江苏,1988,3212.63000
            城镇人口数（万人）,江西,1988,740.82850
            城镇人口数（万人）,山东,1988,1307.00000
            城镇人口数（万人）,河南,1988,1269.17420
            城镇人口数（万人）,湖北,1988,1389.99000
            城镇人口数（万人）,湖南,1988,1044.12000
            城镇人口数（万人）,广东,1988,1366.54000
            城镇人口数（万人）,广西,1988,1710.00000
            城镇人口数（万人）,海南,1988,106.61000
            城镇人口数（万人）,贵州,1988,951.23000
            城镇人口数（万人）,云南,1988,1426.10000
            城镇人口数（万人）,西藏,1988,26.35000
            城镇人口数（万人）,甘肃,1988,439.69000
            城镇人口数（万人）,青海,1988,146.86000
            城镇人口数（万人）,宁夏,1988,102.48000
            城镇人口数（万人）,新疆,1988,642.60000
            城镇人口所占比率（%）,安徽,1988,17.48000
            乡村人口数（万人）,北京,1988,411.00000
            乡村人口数（万人）,天津,1988,371.82000
            乡村人口数（万人）,山西,1988,2044.23217
