指标,地区,时间,数值
            总人口（万人）,北京,2005,1538.00000
            总人口（万人）,天津,2005,1043.00000
            总人口（万人）,河北,2005,6851.00000
            总人口（万人）,山西,2005,3355.00000
            总人口（万人）,内蒙古,2005,2403.00000
            总人口（万人）,辽宁,2005,4221.00000
            总人口（万人）,吉林,2005,2716.00000
            总人口（万人）,黑龙江,2005,3820.00000
            总人口（万人）,上海,2005,1890.00000
            总人口（万人）,江苏,2005,7588.00000
            总人口（万人）,浙江,2005,4991.00000
            总人口（万人）,安徽,2005,6120.00000
            总人口（万人）,福建,2005,3557.00000
            总人口（万人）,江西,2005,4311.00000
            总人口（万人）,山东,2005,9248.00000
            总人口（万人）,河南,2005,9380.00000
            总人口（万人）,湖北,2005,5710.00000
            总人口（万人）,湖南,2005,6326.00000
            总人口（万人）,广东,2005,9194.00000
            总人口（万人）,广西,2005,4660.00000
            总人口（万人）,海南,2005,828.00000
            总人口（万人）,重庆,2005,2798.00000
            总人口（万人）,四川,2005,8212.00000
            总人口（万人）,贵州,2005,3730.00000
            总人口（万人）,云南,2005,4450.00000
            总人口（万人）,西藏,2005,280.00000
            总人口（万人）,陕西,2005,3690.00000
            总人口（万人）,甘肃,2005,2545.00000
            总人口（万人）,青海,2005,543.00000
            总人口（万人）,宁夏,2005,596.00000
            总人口（万人）,新疆,2005,2010.00000
            城镇人口数（万人）,北京,2005,1286.00000
            城镇人口数（万人）,天津,2005,783.00000
            城镇人口数（万人）,河北,2005,2582.00000
            城镇人口数（万人）,山西,2005,1413.00000
            城镇人口数（万人）,内蒙古,2005,1134.00000
            城镇人口数（万人）,辽宁,2005,2478.00000
            城镇人口数（万人）,吉林,2005,1426.00000
            城镇人口数（万人）,黑龙江,2005,2028.00000
            城镇人口数（万人）,上海,2005,1684.00000
            城镇人口数（万人）,江苏,2005,3832.00000
            城镇人口数（万人）,浙江,2005,2796.00000
            城镇人口数（万人）,安徽,2005,2173.00000
            城镇人口数（万人）,福建,2005,1757.00000
            城镇人口数（万人）,江西,2005,1595.00000
            城镇人口数（万人）,山东,2005,4162.00000
            城镇人口数（万人）,河南,2005,2875.00000
            城镇人口数（万人）,湖北,2005,2467.00000
            城镇人口数（万人）,湖南,2005,2341.00000
            城镇人口数（万人）,广东,2005,5579.00000
            城镇人口数（万人）,广西,2005,1567.00000
            城镇人口数（万人）,海南,2005,374.00000
            城镇人口数（万人）,重庆,2005,1265.00000
            城镇人口数（万人）,四川,2005,2710.00000
            城镇人口数（万人）,贵州,2005,1002.00000
            城镇人口数（万人）,云南,2005,1313.00000
            城镇人口数（万人）,西藏,2005,58.00000
            城镇人口数（万人）,陕西,2005,1374.00000
            城镇人口数（万人）,甘肃,2005,764.00000
            城镇人口数（万人）,青海,2005,213.00000
            城镇人口数（万人）,宁夏,2005,252.00000
            城镇人口数（万人）,新疆,2005,747.00000
            城镇人口所占比率（%）,北京,2005,83.62000
            城镇人口所占比率（%）,天津,2005,75.11000
            城镇人口所占比率（%）,河北,2005,37.69000
            城镇人口所占比率（%）,山西,2005,42.11000
            城镇人口所占比率（%）,内蒙古,2005,47.20000
            城镇人口所占比率（%）,辽宁,2005,58.70000
            城镇人口所占比率（%）,吉林,2005,52.52000
            城镇人口所占比率（%）,黑龙江,2005,53.10000
            城镇人口所占比率（%）,上海,2005,89.09000
            城镇人口所占比率（%）,江苏,2005,50.50000
            城镇人口所占比率（%）,浙江,2005,56.02000
            城镇人口所占比率（%）,安徽,2005,35.50000
            城镇人口所占比率（%）,福建,2005,49.40000
            城镇人口所占比率（%）,江西,2005,37.00000
            城镇人口所占比率（%）,山东,2005,45.00000
            城镇人口所占比率（%）,河南,2005,30.65000
            城镇人口所占比率（%）,湖北,2005,43.20000
            城镇人口所占比率（%）,湖南,2005,37.00000
            城镇人口所占比率（%）,广东,2005,60.68000
            城镇人口所占比率（%）,广西,2005,33.62000
            城镇人口所占比率（%）,海南,2005,45.20000
            城镇人口所占比率（%）,重庆,2005,45.20000
            城镇人口所占比率（%）,四川,2005,33.00000
            城镇人口所占比率（%）,贵州,2005,26.87000
            城镇人口所占比率（%）,云南,2005,29.50000
            城镇人口所占比率（%）,西藏,2005,20.85000
            城镇人口所占比率（%）,陕西,2005,37.23000
            城镇人口所占比率（%）,甘肃,2005,30.02000
            城镇人口所占比率（%）,青海,2005,39.25000
            城镇人口所占比率（%）,宁夏,2005,42.28000
            城镇人口所占比率（%）,新疆,2005,37.15000
            乡村人口数（万人）,北京,2005,252.00000
            乡村人口数（万人）,天津,2005,259.00000
            乡村人口数（万人）,河北,2005,4269.00000
            乡村人口数（万人）,山西,2005,1942.00000
            乡村人口数（万人）,内蒙古,2005,1269.00000
            乡村人口数（万人）,辽宁,2005,1743.00000
            乡村人口数（万人）,吉林,2005,1290.00000
            乡村人口数（万人）,黑龙江,2005,1792.00000
            乡村人口数（万人）,上海,2005,206.00000
            乡村人口数（万人）,江苏,2005,3756.00000
            乡村人口数（万人）,浙江,2005,2195.00000
            乡村人口数（万人）,安徽,2005,3947.00000
            乡村人口数（万人）,福建,2005,1800.00000
            乡村人口数（万人）,江西,2005,2716.00000
            乡村人口数（万人）,山东,2005,5086.00000
            乡村人口数（万人）,河南,2005,6505.00000
            乡村人口数（万人）,湖北,2005,3243.00000
            乡村人口数（万人）,湖南,2005,3985.00000
            乡村人口数（万人）,广东,2005,3615.00000
            乡村人口数（万人）,广西,2005,3093.00000
            乡村人口数（万人）,海南,2005,454.00000
            乡村人口数（万人）,重庆,2005,1533.00000
            乡村人口数（万人）,四川,2005,5502.00000
            乡村人口数（万人）,贵州,2005,2728.00000
            乡村人口数（万人）,云南,2005,3138.00000
            乡村人口数（万人）,西藏,2005,222.00000
            乡村人口数（万人）,陕西,2005,2316.00000
            乡村人口数（万人）,甘肃,2005,1781.00000
            乡村人口数（万人）,青海,2005,330.00000
            乡村人口数（万人）,宁夏,2005,344.00000
            乡村人口数（万人）,新疆,2005,1264.00000
            乡村人口所占比率（%）,北京,2005,16.38000
            乡村人口所占比率（%）,天津,2005,24.89000
            乡村人口所占比率（%）,河北,2005,62.31000
            乡村人口所占比率（%）,山西,2005,57.89000
            乡村人口所占比率（%）,内蒙古,2005,52.80000
            乡村人口所占比率（%）,辽宁,2005,41.30000
            乡村人口所占比率（%）,吉林,2005,47.48000
            乡村人口所占比率（%）,黑龙江,2005,46.90000
            乡村人口所占比率（%）,上海,2005,10.91000
            乡村人口所占比率（%）,江苏,2005,49.89000
            乡村人口所占比率（%）,浙江,2005,43.98000
            乡村人口所占比率（%）,安徽,2005,64.50000
            乡村人口所占比率（%）,福建,2005,52.70000
            乡村人口所占比率（%）,江西,2005,63.00000
            乡村人口所占比率（%）,山东,2005,55.00000
            乡村人口所占比率（%）,河南,2005,69.35000
            乡村人口所占比率（%）,湖北,2005,56.80000
            乡村人口所占比率（%）,湖南,2005,63.00000
            乡村人口所占比率（%）,广东,2005,39.32000
            乡村人口所占比率（%）,广西,2005,66.38000
            乡村人口所占比率（%）,海南,2005,54.80000
            乡村人口所占比率（%）,重庆,2005,54.80000
            乡村人口所占比率（%）,四川,2005,67.00000
            乡村人口所占比率（%）,贵州,2005,73.13000
            乡村人口所占比率（%）,云南,2005,70.50000
            乡村人口所占比率（%）,西藏,2005,73.35000
            乡村人口所占比率（%）,陕西,2005,62.77000
            乡村人口所占比率（%）,甘肃,2005,69.98000
            乡村人口所占比率（%）,青海,2005,60.75000
            乡村人口所占比率（%）,宁夏,2005,57.72000
            乡村人口所占比率（%）,新疆,2005,62.85000
            户籍人口（万人）,北京,2005,1184.14230
            户籍人口（万人）,天津,2005,942.99490
            户籍人口（万人）,河北,2005,6864.65990
            户籍人口（万人）,山西,2005,3294.42940
            户籍人口（万人）,内蒙古,2005,2351.91020
            户籍人口（万人）,辽宁,2005,4189.18290
            户籍人口（万人）,吉林,2005,2669.36840
            户籍人口（万人）,黑龙江,2005,3768.22020
            户籍人口（万人）,上海,2005,1360.25950
            户籍人口（万人）,江苏,2005,7252.87790
            户籍人口（万人）,浙江,2005,4602.10950
            户籍人口（万人）,安徽,2005,6515.50560
            户籍人口（万人）,福建,2005,3384.94910
            户籍人口（万人）,江西,2005,4383.54910
            户籍人口（万人）,山东,2005,9212.42860
            户籍人口（万人）,河南,2005,10010.03840
            户籍人口（万人）,湖北,2005,5984.06310
            户籍人口（万人）,湖南,2005,6673.78830
            户籍人口（万人）,广东,2005,7899.63880
            户籍人口（万人）,广西,2005,4894.17460
            户籍人口（万人）,海南,2005,819.03480
            户籍人口（万人）,重庆,2005,3169.15610
            户籍人口（万人）,四川,2005,8642.14450
            户籍人口（万人）,贵州,2005,3867.73390
            户籍人口（万人）,云南,2005,4270.31580
            户籍人口（万人）,西藏,2005,267.55020
            户籍人口（万人）,陕西,2005,3704.28630
            户籍人口（万人）,甘肃,2005,2600.08480
            户籍人口（万人）,青海,2005,503.90650
            户籍人口（万人）,宁夏,2005,588.53000
            户籍人口（万人）,新疆,2005,1962.31970
            男性人口（万人）,北京,2005,597.81000
            男性人口（万人）,天津,2005,475.64000
            男性人口（万人）,河北,2005,3497.84000
            男性人口（万人）,山西,2005,1702.63000
            男性人口（万人）,内蒙古,2005,1209.74000
            男性人口（万人）,辽宁,2005,2123.38000
            男性人口（万人）,吉林,2005,1354.95000
            男性人口（万人）,黑龙江,2005,1915.57000
            男性人口（万人）,上海,2005,683.51000
            男性人口（万人）,江苏,2005,3686.09000
            男性人口（万人）,浙江,2005,2354.19000
            男性人口（万人）,安徽,2005,3388.16000
            男性人口（万人）,福建,2005,1743.05000
            男性人口（万人）,江西,2005,2295.82000
            男性人口（万人）,山东,2005,4675.73000
            男性人口（万人）,河南,2005,5169.90000
            男性人口（万人）,湖北,2005,3102.39000
            男性人口（万人）,湖南,2005,3475.49000
            男性人口（万人）,广东,2005,4080.74000
            男性人口（万人）,广西,2005,2573.76000
            男性人口（万人）,海南,2005,428.67000
            男性人口（万人）,重庆,2005,1649.25000
            男性人口（万人）,四川,2005,4483.64000
            男性人口（万人）,贵州,2005,2013.27000
            男性人口（万人）,云南,2005,2206.86000
            男性人口（万人）,西藏,2005,135.14000
            男性人口（万人）,陕西,2005,1925.42000
            男性人口（万人）,甘肃,2005,1347.91000
            男性人口（万人）,青海,2005,257.86000
            男性人口（万人）,宁夏,2005,301.26000
            男性人口（万人）,新疆,2005,1006.59000
            女性人口（万人）,北京,2005,586.33000
            女性人口（万人）,天津,2005,467.35000
            女性人口（万人）,河北,2005,3366.82000
            女性人口（万人）,山西,2005,1591.80000
            女性人口（万人）,内蒙古,2005,1142.17000
            女性人口（万人）,辽宁,2005,2065.81000
            女性人口（万人）,吉林,2005,1314.42000
            女性人口（万人）,黑龙江,2005,1852.65000
            女性人口（万人）,上海,2005,676.75000
            女性人口（万人）,江苏,2005,3566.79000
            女性人口（万人）,浙江,2005,2247.91000
            女性人口（万人）,安徽,2005,3127.34000
            女性人口（万人）,福建,2005,1641.90000
            女性人口（万人）,江西,2005,2087.73000
            女性人口（万人）,山东,2005,4536.70000
            女性人口（万人）,河南,2005,4840.13000
            女性人口（万人）,湖北,2005,2881.67000
            女性人口（万人）,湖南,2005,3198.30000
            女性人口（万人）,广东,2005,3818.90000
            女性人口（万人）,广西,2005,2320.42000
            女性人口（万人）,海南,2005,390.37000
            女性人口（万人）,重庆,2005,1519.90000
            女性人口（万人）,四川,2005,4158.51000
            女性人口（万人）,贵州,2005,1854.46000
            女性人口（万人）,云南,2005,2063.45000
            女性人口（万人）,西藏,2005,132.41000
            女性人口（万人）,陕西,2005,1778.87000
            女性人口（万人）,甘肃,2005,1252.18000
            女性人口（万人）,青海,2005,246.04000
            女性人口（万人）,宁夏,2005,287.27000
            女性人口（万人）,新疆,2005,955.73000
            人口出生率（‰）,北京,2005,6.29000
            人口出生率（‰）,天津,2005,7.44000
            人口出生率（‰）,河北,2005,12.84000
            人口出生率（‰）,山西,2005,12.02000
            人口出生率（‰）,内蒙古,2005,10.08000
            人口出生率（‰）,辽宁,2005,7.01000
            人口出生率（‰）,吉林,2005,7.89000
            人口出生率（‰）,黑龙江,2005,7.87000
            人口出生率（‰）,上海,2005,7.04000
            人口出生率（‰）,江苏,2005,9.24000
            人口出生率（‰）,浙江,2005,11.10000
            人口出生率（‰）,安徽,2005,12.43000
            人口出生率（‰）,福建,2005,11.60000
            人口出生率（‰）,江西,2005,13.79000
            人口出生率（‰）,山东,2005,12.14000
            人口出生率（‰）,河南,2005,11.55000
            人口出生率（‰）,湖北,2005,8.74000
            人口出生率（‰）,湖南,2005,11.90000
            人口出生率（‰）,广东,2005,11.70000
            人口出生率（‰）,广西,2005,14.26000
            人口出生率（‰）,海南,2005,14.65000
            人口出生率（‰）,重庆,2005,9.40000
            人口出生率（‰）,四川,2005,9.70000
            人口出生率（‰）,贵州,2005,14.59000
            人口出生率（‰）,云南,2005,14.72000
            人口出生率（‰）,西藏,2005,17.94000
            人口出生率（‰）,陕西,2005,10.02000
            人口出生率（‰）,甘肃,2005,12.59000
            人口出生率（‰）,青海,2005,15.70000
            人口出生率（‰）,宁夏,2005,15.93000
            人口出生率（‰）,新疆,2005,16.42000
            人口死亡率（‰）,北京,2005,5.20000
            人口死亡率（‰）,天津,2005,6.01000
            人口死亡率（‰）,河北,2005,6.75000
            人口死亡率（‰）,山西,2005,6.00000
            人口死亡率（‰）,内蒙古,2005,5.46000
            人口死亡率（‰）,辽宁,2005,6.04000
            人口死亡率（‰）,吉林,2005,5.32000
            人口死亡率（‰）,黑龙江,2005,5.20000
            人口死亡率（‰）,上海,2005,6.08000
            人口死亡率（‰）,江苏,2005,7.03000
            人口死亡率（‰）,浙江,2005,6.08000
            人口死亡率（‰）,安徽,2005,6.23000
            人口死亡率（‰）,福建,2005,5.62000
            人口死亡率（‰）,江西,2005,5.96000
            人口死亡率（‰）,山东,2005,6.31000
            人口死亡率（‰）,河南,2005,6.30000
            人口死亡率（‰）,湖北,2005,5.69000
            人口死亡率（‰）,湖南,2005,6.75000
            人口死亡率（‰）,广东,2005,4.68000
            人口死亡率（‰）,广西,2005,6.09000
            人口死亡率（‰）,海南,2005,5.72000
            人口死亡率（‰）,重庆,2005,6.40000
            人口死亡率（‰）,四川,2005,6.80000
            人口死亡率（‰）,贵州,2005,7.21000
            人口死亡率（‰）,云南,2005,6.75000
            人口死亡率（‰）,西藏,2005,7.15000
            人口死亡率（‰）,陕西,2005,6.01000
            人口死亡率（‰）,甘肃,2005,6.57000
            人口死亡率（‰）,青海,2005,6.21000
            人口死亡率（‰）,宁夏,2005,4.95000
            人口死亡率（‰）,新疆,2005,5.04000
            人口自然增长率（‰）,北京,2005,1.09000
            人口自然增长率（‰）,天津,2005,1.43000
            人口自然增长率（‰）,河北,2005,6.09000
            人口自然增长率（‰）,山西,2005,6.02000
            人口自然增长率（‰）,内蒙古,2005,4.62000
            人口自然增长率（‰）,辽宁,2005,0.97000
            人口自然增长率（‰）,吉林,2005,2.57000
            人口自然增长率（‰）,黑龙江,2005,2.67000
            人口自然增长率（‰）,上海,2005,0.96000
            人口自然增长率（‰）,江苏,2005,2.21000
            人口自然增长率（‰）,浙江,2005,5.02000
            人口自然增长率（‰）,安徽,2005,6.20000
            人口自然增长率（‰）,福建,2005,5.98000
            人口自然增长率（‰）,江西,2005,7.83000
            人口自然增长率（‰）,山东,2005,5.83000
            人口自然增长率（‰）,河南,2005,5.25000
            人口自然增长率（‰）,湖北,2005,3.05000
            人口自然增长率（‰）,湖南,2005,5.15000
            人口自然增长率（‰）,广东,2005,7.02000
            人口自然增长率（‰）,广西,2005,8.16000
            人口自然增长率（‰）,海南,2005,8.93000
            人口自然增长率（‰）,重庆,2005,3.00000
            人口自然增长率（‰）,四川,2005,2.90000
            人口自然增长率（‰）,贵州,2005,7.38000
            人口自然增长率（‰）,云南,2005,7.97000
            人口自然增长率（‰）,西藏,2005,10.79000
            人口自然增长率（‰）,陕西,2005,4.01000
            人口自然增长率（‰）,甘肃,2005,6.02000
            人口自然增长率（‰）,青海,2005,9.49000
            人口自然增长率（‰）,宁夏,2005,10.98000
            人口自然增长率（‰）,新疆,2005,11.38000
            总人口数（人）,北京,2005,203582.00000
            总人口数（人）,天津,2005,138060.00000
            总人口数（人）,河北,2005,906856.00000
            总人口数（人）,山西,2005,444096.00000
            总人口数（人）,内蒙古,2005,315884.00000
            总人口数（人）,辽宁,2005,558727.00000
            总人口数（人）,吉林,2005,359512.00000
            总人口数（人）,黑龙江,2005,505647.00000
            总人口数（人）,上海,2005,235351.00000
            总人口数（人）,江苏,2005,989454.00000
            总人口数（人）,浙江,2005,648340.00000
            总人口数（人）,安徽,2005,810095.00000
            总人口数（人）,福建,2005,467922.00000
            总人口数（人）,江西,2005,570672.00000
            总人口数（人）,山东,2005,1224142.00000
            总人口数（人）,河南,2005,1241616.00000
            总人口数（人）,湖北,2005,755824.00000
            总人口数（人）,湖南,2005,837363.00000
            总人口数（人）,广东,2005,1217005.00000
            总人口数（人）,广西,2005,616837.00000
            总人口数（人）,海南,2005,109601.00000
            总人口数（人）,重庆,2005,370367.00000
            总人口数（人）,四川,2005,1087009.00000
            总人口数（人）,贵州,2005,493715.00000
            总人口数（人）,云南,2005,589039.00000
            总人口数（人）,西藏,2005,36666.00000
            总人口数（人）,陕西,2005,492410.00000
            总人口数（人）,甘肃,2005,343364.00000
            总人口数（人）,青海,2005,71903.00000
            总人口数（人）,宁夏,2005,78892.00000
            总人口数（人）,新疆,2005,265815.00000
            男性人口数（人）,北京,2005,103122.00000
            男性人口数（人）,天津,2005,69308.00000
            男性人口数（人）,河北,2005,455500.00000
            男性人口数（人）,山西,2005,225294.00000
            男性人口数（人）,内蒙古,2005,161560.00000
            男性人口数（人）,辽宁,2005,280107.00000
            男性人口数（人）,吉林,2005,182545.00000
            男性人口数（人）,黑龙江,2005,255867.00000
            男性人口数（人）,上海,2005,118419.00000
            男性人口数（人）,江苏,2005,485494.00000
            男性人口数（人）,浙江,2005,328876.00000
            男性人口数（人）,安徽,2005,406651.00000
            男性人口数（人）,福建,2005,235254.00000
            男性人口数（人）,江西,2005,290449.00000
            男性人口数（人）,山东,2005,611975.00000
            男性人口数（人）,河南,2005,630613.00000
            男性人口数（人）,湖北,2005,384490.00000
            男性人口数（人）,湖南,2005,428236.00000
            男性人口数（人）,广东,2005,616339.00000
            男性人口数（人）,广西,2005,319740.00000
            男性人口数（人）,海南,2005,57525.00000
            男性人口数（人）,重庆,2005,186623.00000
            男性人口数（人）,四川,2005,541978.00000
            男性人口数（人）,贵州,2005,254202.00000
            男性人口数（人）,云南,2005,303893.00000
            男性人口数（人）,西藏,2005,18149.00000
            男性人口数（人）,陕西,2005,248660.00000
            男性人口数（人）,甘肃,2005,173235.00000
            男性人口数（人）,青海,2005,36328.00000
            男性人口数（人）,宁夏,2005,39733.00000
            男性人口数（人）,新疆,2005,134718.00000
            女性人口数（人）,北京,2005,100461.00000
            女性人口数（人）,天津,2005,68752.00000
            女性人口数（人）,河北,2005,451355.00000
            女性人口数（人）,山西,2005,218802.00000
            女性人口数（人）,内蒙古,2005,154324.00000
            女性人口数（人）,辽宁,2005,278620.00000
            女性人口数（人）,吉林,2005,176968.00000
            女性人口数（人）,黑龙江,2005,249780.00000
            女性人口数（人）,上海,2005,116932.00000
            女性人口数（人）,江苏,2005,503960.00000
            女性人口数（人）,浙江,2005,319465.00000
            女性人口数（人）,安徽,2005,403444.00000
            女性人口数（人）,福建,2005,232669.00000
            女性人口数（人）,江西,2005,280223.00000
            女性人口数（人）,山东,2005,612167.00000
            女性人口数（人）,河南,2005,611003.00000
            女性人口数（人）,湖北,2005,371334.00000
            女性人口数（人）,湖南,2005,409126.00000
            女性人口数（人）,广东,2005,600667.00000
            女性人口数（人）,广西,2005,297097.00000
            女性人口数（人）,海南,2005,52076.00000
            女性人口数（人）,重庆,2005,183744.00000
            女性人口数（人）,四川,2005,545031.00000
            女性人口数（人）,贵州,2005,239513.00000
            女性人口数（人）,云南,2005,285146.00000
            女性人口数（人）,西藏,2005,18517.00000
