指标,地区,时间,数值
            总人口（万人）,北京,1985,981.00000
            总人口（万人）,天津,1985,804.80000
            总人口（万人）,河北,1985,5548.00000
            总人口（万人）,山西,1985,2673.51000
            总人口（万人）,内蒙古,1985,2015.90000
            总人口（万人）,辽宁,1985,3686.20000
            总人口（万人）,吉林,1985,2298.00000
            总人口（万人）,黑龙江,1985,3357.00000
            总人口（万人）,上海,1985,1216.69000
            总人口（万人）,江苏,1985,6213.48000
            总人口（万人）,浙江,1985,4029.56000
            总人口（万人）,安徽,1985,5156.00000
            总人口（万人）,福建,1985,2769.00000
            总人口（万人）,江西,1985,3509.80000
            总人口（万人）,山东,1985,7695.00000
            总人口（万人）,河南,1985,7847.00000
            总人口（万人）,湖北,1985,4980.19000
            总人口（万人）,湖南,1985,5622.49000
            总人口（万人）,广东,1985,5655.59000
            总人口（万人）,广西,1985,3873.00000
            总人口（万人）,海南,1985,597.51000
            总人口（万人）,重庆,1985,2768.26000
            总人口（万人）,四川,1985,7419.30000
            总人口（万人）,贵州,1985,2972.18000
            总人口（万人）,云南,1985,3418.10000
            总人口（万人）,西藏,1985,196.68000
            总人口（万人）,陕西,1985,3001.71000
            总人口（万人）,甘肃,1985,2052.89000
            总人口（万人）,青海,1985,407.38000
            总人口（万人）,宁夏,1985,414.62000
            总人口（万人）,新疆,1985,1361.14000
            城镇人口数（万人）,北京,1985,586.00000
            城镇人口数（万人）,天津,1985,445.69000
            城镇人口数（万人）,山西,1985,645.65266
            城镇人口数（万人）,内蒙古,1985,874.10000
            城镇人口数（万人）,辽宁,1985,1502.00000
            城镇人口数（万人）,吉林,1985,1421.80000
            城镇人口数（万人）,黑龙江,1985,1440.50000
            城镇人口数（万人）,上海,1985,440.32000
            城镇人口数（万人）,江苏,1985,1596.15000
            城镇人口数（万人）,江西,1985,694.23790
            城镇人口数（万人）,山东,1985,1017.00000
            城镇人口数（万人）,河南,1985,1164.49480
            城镇人口数（万人）,湖北,1985,1120.50000
            城镇人口数（万人）,湖南,1985,915.90000
            城镇人口数（万人）,广东,1985,1197.89000
            城镇人口数（万人）,广西,1985,1483.00000
            城镇人口数（万人）,海南,1985,70.95000
            城镇人口数（万人）,贵州,1985,883.18000
            城镇人口数（万人）,云南,1985,904.60000
            城镇人口数（万人）,西藏,1985,20.06000
            城镇人口数（万人）,甘肃,1985,366.71000
            城镇人口数（万人）,青海,1985,137.75000
            城镇人口数（万人）,宁夏,1985,83.24000
            城镇人口数（万人）,新疆,1985,582.24000
            城镇人口所占比率（%）,安徽,1985,15.95000
            乡村人口数（万人）,北京,1985,395.00000
            乡村人口数（万人）,天津,1985,359.11000
            乡村人口数（万人）,山西,1985,2027.85733
            乡村人口数（万人）,内蒙古,1985,1141.80000
            乡村人口数（万人）,辽宁,1985,2184.00000
            乡村人口数（万人）,吉林,1985,876.20000
            乡村人口数（万人）,黑龙江,1985,1916.50000
            乡村人口数（万人）,上海,1985,776.37000
            乡村人口数（万人）,江苏,1985,4617.33000
            乡村人口数（万人）,江西,1985,2815.55920
            乡村人口数（万人）,山东,1985,6676.00000
            乡村人口数（万人）,河南,1985,6682.50520
            乡村人口数（万人）,湖北,1985,3810.47000
            乡村人口数（万人）,湖南,1985,4706.59000
            乡村人口数（万人）,广东,1985,4457.70000
            乡村人口数（万人）,广西,1985,2390.00000
            乡村人口数（万人）,海南,1985,526.56000
            乡村人口数（万人）,贵州,1985,2089.00000
            乡村人口数（万人）,云南,1985,2513.50000
            乡村人口数（万人）,西藏,1985,176.62000
            乡村人口数（万人）,甘肃,1985,1686.18000
            乡村人口数（万人）,青海,1985,269.63000
            乡村人口数（万人）,宁夏,1985,331.38000
            乡村人口数（万人）,新疆,1985,778.90000
            乡村人口所占比率（%）,安徽,1985,84.05000
            户籍人口（万人）,天津,1985,804.80000
            户籍人口（万人）,内蒙古,1985,2015.90000
            户籍人口（万人）,辽宁,1985,3686.00000
            户籍人口（万人）,吉林,1985,2298.00000
            户籍人口（万人）,江苏,1985,6213.48000
            户籍人口（万人）,浙江,1985,4029.56000
            户籍人口（万人）,安徽,1985,5156.00000
            户籍人口（万人）,湖南,1985,5622.49000
            户籍人口（万人）,广西,1985,3873.00000
            户籍人口（万人）,海南,1985,597.51000
            户籍人口（万人）,重庆,1985,2768.26000
            户籍人口（万人）,贵州,1985,2972.18000
            户籍人口（万人）,西藏,1985,196.68000
            户籍人口（万人）,陕西,1985,3002.00000
            户籍人口（万人）,宁夏,1985,414.62000
            户籍人口（万人）,新疆,1985,1361.14000
            人口出生率（‰）,北京,1985,15.45000
            人口出生率（‰）,天津,1985,13.94000
            人口出生率（‰）,河北,1985,17.10000
            人口出生率（‰）,山西,1985,21.36000
            人口出生率（‰）,内蒙古,1985,17.20000
            人口出生率（‰）,辽宁,1985,11.90000
            人口出生率（‰）,吉林,1985,11.91000
            人口出生率（‰）,黑龙江,1985,15.04000
            人口出生率（‰）,上海,1985,12.70000
            人口出生率（‰）,江苏,1985,10.84000
            人口出生率（‰）,浙江,1985,12.61000
            人口出生率（‰）,安徽,1985,15.61000
            人口出生率（‰）,福建,1985,23.88000
            人口出生率（‰）,江西,1985,20.29000
            人口出生率（‰）,山东,1985,15.12000
            人口出生率（‰）,河南,1985,20.09000
            人口出生率（‰）,湖北,1985,19.95000
            人口出生率（‰）,湖南,1985,18.16000
            人口出生率（‰）,广东,1985,20.60000
            人口出生率（‰）,广西,1985,25.51000
            人口出生率（‰）,海南,1985,14.55000
            人口出生率（‰）,重庆,1985,13.10000
            人口出生率（‰）,四川,1985,15.40000
            人口出生率（‰）,贵州,1985,20.33000
            人口出生率（‰）,云南,1985,21.55000
            人口出生率（‰）,西藏,1985,24.00000
            人口出生率（‰）,陕西,1985,16.09000
            人口出生率（‰）,甘肃,1985,18.31000
            人口出生率（‰）,青海,1985,14.21000
            人口出生率（‰）,宁夏,1985,17.18000
            人口出生率（‰）,新疆,1985,19.80000
            人口死亡率（‰）,北京,1985,5.75000
            人口死亡率（‰）,天津,1985,5.78000
            人口死亡率（‰）,河北,1985,5.30000
            人口死亡率（‰）,山西,1985,6.36000
            人口死亡率（‰）,内蒙古,1985,5.70000
            人口死亡率（‰）,辽宁,1985,5.30000
            人口死亡率（‰）,吉林,1985,5.32000
            人口死亡率（‰）,黑龙江,1985,4.76000
            人口死亡率（‰）,上海,1985,6.70000
            人口死亡率（‰）,江苏,1985,5.87000
            人口死亡率（‰）,浙江,1985,6.05000
            人口死亡率（‰）,安徽,1985,5.16000
            人口死亡率（‰）,福建,1985,6.18000
            人口死亡率（‰）,江西,1985,5.39000
            人口死亡率（‰）,山东,1985,6.64000
            人口死亡率（‰）,河南,1985,6.13000
            人口死亡率（‰）,湖北,1985,7.62000
            人口死亡率（‰）,湖南,1985,6.47000
            人口死亡率（‰）,广东,1985,6.33000
            人口死亡率（‰）,广西,1985,5.60000
            人口死亡率（‰）,海南,1985,4.13000
            人口死亡率（‰）,重庆,1985,6.80000
            人口死亡率（‰）,四川,1985,7.20000
            人口死亡率（‰）,贵州,1985,5.91000
            人口死亡率（‰）,云南,1985,8.03000
            人口死亡率（‰）,西藏,1985,8.00000
            人口死亡率（‰）,陕西,1985,5.99000
            人口死亡率（‰）,甘肃,1985,5.46000
            人口死亡率（‰）,青海,1985,4.58000
            人口死亡率（‰）,宁夏,1985,3.88000
            人口死亡率（‰）,新疆,1985,6.39000
            人口自然增长率（‰）,北京,1985,9.70000
            人口自然增长率（‰）,天津,1985,8.15000
            人口自然增长率（‰）,河北,1985,11.80000
            人口自然增长率（‰）,山西,1985,15.00000
            人口自然增长率（‰）,内蒙古,1985,11.50000
            人口自然增长率（‰）,辽宁,1985,6.60000
            人口自然增长率（‰）,吉林,1985,6.59000
            人口自然增长率（‰）,黑龙江,1985,10.28000
            人口自然增长率（‰）,上海,1985,6.00000
            人口自然增长率（‰）,江苏,1985,4.97000
            人口自然增长率（‰）,浙江,1985,6.56000
            人口自然增长率（‰）,安徽,1985,10.45000
            人口自然增长率（‰）,福建,1985,17.70000
            人口自然增长率（‰）,江西,1985,14.90000
            人口自然增长率（‰）,山东,1985,8.48000
            人口自然增长率（‰）,河南,1985,13.96000
            人口自然增长率（‰）,湖北,1985,12.33000
            人口自然增长率（‰）,湖南,1985,11.69000
            人口自然增长率（‰）,广东,1985,14.27000
            人口自然增长率（‰）,广西,1985,19.91000
            人口自然增长率（‰）,海南,1985,10.42000
            人口自然增长率（‰）,重庆,1985,6.30000
            人口自然增长率（‰）,四川,1985,8.20000
            人口自然增长率（‰）,贵州,1985,14.42000
            人口自然增长率（‰）,云南,1985,13.52000
            人口自然增长率（‰）,西藏,1985,16.00000
            人口自然增长率（‰）,陕西,1985,10.10000
            人口自然增长率（‰）,甘肃,1985,12.85000
            人口自然增长率（‰）,青海,1985,9.63000
            人口自然增长率（‰）,宁夏,1985,13.30000
            人口自然增长率（‰）,新疆,1985,13.41000

数据来源：<p>中国国家统计局</p>
由EPS DATA整理
